Customer_account_ID,Order_ID,Place_Date,Place_Status
CST000388,ORD023519,2023-03-28,Pending
CST000523,ORD023520,2024-01-19,Delivered
CST000334,ORD023521,2024-09-02,Delivered
CST001840,ORD023522,2024-08-02,Pending
CST000389,ORD023523,2023-09-24,Processing
CST001315,ORD023524,2022-11-01,Processing
CST002335,ORD023525,2025-05-16,Shipped
CST002479,ORD023526,2025-04-14,Pending
CST002054,ORD023527,2023-09-06,Cancelled
CST001821,ORD023528,2022-12-07,Delivered
CST002701,ORD023529,2022-04-17,Processing
CST002171,ORD023530,2025-04-23,Pending
CST002156,ORD023531,2022-05-28,Confirmed
CST002952,ORD023532,2022-07-06,Processing
CST001515,ORD023533,2024-05-08,Confirmed
CST002734,ORD023534,2024-03-29,Confirmed
CST002437,ORD023535,2025-03-06,Delivered
CST002458,ORD023536,2025-02-26,Cancelled
CST002641,ORD023537,2022-11-27,Delivered
CST000704,ORD023538,2022-05-02,Processing
CST001832,ORD023539,2022-05-17,Confirmed
CST002081,ORD023540,2023-02-16,Confirmed
CST002481,ORD023541,2022-04-12,Processing
CST002586,ORD023542,2022-01-20,Delivered
CST001618,ORD023543,2024-07-23,Confirmed
CST000479,ORD023544,2025-03-04,Processing
CST002308,ORD023545,2023-02-22,Processing
CST001743,ORD023546,2022-10-07,Processing
CST000118,ORD023547,2023-07-18,Cancelled
CST001222,ORD023548,2025-06-21,Cancelled
CST000901,ORD023549,2023-03-02,Processing
CST000916,ORD023550,2022-05-14,Delivered
CST002766,ORD023551,2022-06-30,Cancelled
CST000755,ORD023552,2023-02-19,Processing
CST002444,ORD023553,2023-12-08,Processing
CST002420,ORD023554,2022-08-19,Confirmed
CST001743,ORD023555,2024-05-03,Pending
CST001408,ORD023556,2022-02-04,Cancelled
CST000850,ORD023557,2023-02-25,Delivered
CST000992,ORD023558,2023-02-04,Delivered
CST000946,ORD023559,2023-12-18,Shipped
CST002637,ORD023560,2022-06-30,Cancelled
CST000391,ORD023561,2023-05-13,Cancelled
CST002190,ORD023562,2023-02-26,Processing
CST001748,ORD023563,2024-03-13,Cancelled
CST002371,ORD023564,2022-12-10,Processing
CST000193,ORD023565,2023-08-10,Processing
CST002620,ORD023566,2024-06-23,Confirmed
CST000679,ORD023567,2025-05-09,Confirmed
CST000685,ORD023568,2023-11-25,Cancelled
CST001420,ORD023569,2024-08-15,Delivered
CST002384,ORD023570,2025-11-10,Pending
CST002043,ORD023571,2024-10-04,Confirmed
CST001536,ORD023572,2023-06-28,Delivered
CST000468,ORD023573,2024-10-10,Delivered
CST001852,ORD023574,2023-05-18,Shipped
CST002724,ORD023575,2025-12-23,Cancelled
CST001133,ORD023576,2022-09-29,Processing
CST000103,ORD023577,2023-01-05,Cancelled
CST001376,ORD023578,2025-01-15,Shipped
CST000656,ORD023579,2024-08-14,Shipped
CST001261,ORD023580,2023-12-20,Processing
CST002254,ORD023581,2024-06-09,Pending
CST001408,ORD023582,2024-07-24,Shipped
CST001253,ORD023583,2023-06-02,Cancelled
CST000276,ORD023584,2022-01-06,Shipped
CST000656,ORD023585,2022-10-28,Pending
CST002938,ORD023586,2024-02-15,Confirmed
CST000852,ORD023587,2025-09-14,Processing
CST002138,ORD023588,2025-03-04,Confirmed
CST000172,ORD023589,2023-04-13,Pending
CST002437,ORD023590,2024-11-14,Delivered
CST002599,ORD023591,2023-09-26,Confirmed
CST001556,ORD023592,2023-04-13,Pending
CST002056,ORD023593,2025-07-19,Processing
CST000262,ORD023594,2025-07-31,Processing
CST000429,ORD023595,2024-03-27,Pending
CST001378,ORD023596,2024-05-26,Pending
CST000979,ORD023597,2023-10-30,Confirmed
CST000723,ORD023598,2025-07-16,Cancelled
CST002560,ORD023599,2024-09-21,Pending
CST002262,ORD023600,2023-02-23,Confirmed
CST001116,ORD023601,2023-12-26,Confirmed
CST001541,ORD023602,2023-05-20,Delivered
CST002466,ORD023603,2025-06-03,Shipped
CST000014,ORD023604,2023-04-07,Confirmed
CST001945,ORD023605,2023-12-02,Confirmed
CST002808,ORD023606,2024-06-28,Processing
CST001728,ORD023607,2023-03-16,Processing
CST001890,ORD023608,2025-09-04,Cancelled
CST001246,ORD023609,2025-12-11,Pending
CST002608,ORD023610,2022-04-04,Shipped
CST001009,ORD023611,2024-12-08,Delivered
CST000869,ORD023612,2025-11-28,Cancelled
CST000828,ORD023613,2022-03-26,Delivered
CST000770,ORD023614,2025-11-13,Pending
CST002376,ORD023615,2023-11-21,Delivered
CST000760,ORD023616,2024-06-01,Pending
CST002834,ORD023617,2024-10-29,Cancelled
CST000242,ORD023618,2023-09-14,Confirmed
CST001291,ORD023619,2023-02-05,Cancelled
CST002456,ORD023620,2025-05-14,Delivered
CST002271,ORD023621,2023-08-28,Confirmed
CST002728,ORD023622,2022-09-05,Confirmed
CST002654,ORD023623,2023-09-19,Shipped
CST002842,ORD023624,2023-03-25,Delivered
CST000052,ORD023625,2022-05-09,Confirmed
CST000694,ORD023626,2023-02-06,Delivered
CST002854,ORD023627,2024-02-02,Confirmed
CST001142,ORD023628,2022-08-08,Cancelled
CST000708,ORD023629,2022-08-30,Shipped
CST000408,ORD023630,2023-06-02,Delivered
CST002813,ORD023631,2024-09-20,Cancelled
CST001114,ORD023632,2024-09-10,Pending
CST001926,ORD023633,2024-04-07,Cancelled
CST000757,ORD023634,2025-12-26,Processing
CST002188,ORD023635,2022-07-12,Processing
CST001438,ORD023636,2022-08-06,Cancelled
CST001453,ORD023637,2025-08-24,Confirmed
CST001429,ORD023638,2022-10-05,Processing
CST000658,ORD023639,2023-10-03,Delivered
CST002703,ORD023640,2022-08-18,Shipped
CST000524,ORD023641,2024-11-18,Delivered
CST002214,ORD023642,2023-01-06,Processing
CST000137,ORD023643,2024-08-03,Shipped
CST002615,ORD023644,2022-09-14,Confirmed
CST001275,ORD023645,2024-03-04,Cancelled
CST001216,ORD023646,2023-09-26,Confirmed
CST002125,ORD023647,2024-05-12,Pending
CST001109,ORD023648,2022-10-15,Cancelled
CST001389,ORD023649,2025-06-17,Processing
CST000566,ORD023650,2024-02-24,Processing
CST001139,ORD023651,2025-09-29,Delivered
CST000605,ORD023652,2025-04-06,Delivered
CST000515,ORD023653,2025-10-19,Shipped
CST002191,ORD023654,2025-02-27,Processing
CST001783,ORD023655,2023-09-07,Shipped
CST001283,ORD023656,2025-02-14,Delivered
CST000874,ORD023657,2024-12-26,Processing
CST002191,ORD023658,2022-01-11,Cancelled
CST002756,ORD023659,2025-05-29,Processing
CST000392,ORD023660,2024-06-01,Shipped
CST000034,ORD023661,2022-01-02,Pending
CST000156,ORD023662,2022-06-19,Confirmed
CST000900,ORD023663,2024-06-11,Delivered
CST000299,ORD023664,2025-08-13,Pending
CST002444,ORD023665,2024-04-06,Confirmed
CST000660,ORD023666,2022-05-24,Delivered
CST000691,ORD023667,2025-01-15,Delivered
CST001889,ORD023668,2023-11-07,Confirmed
CST000012,ORD023669,2023-01-20,Confirmed
CST001449,ORD023670,2024-04-27,Confirmed
CST000075,ORD023671,2022-02-04,Shipped
CST000285,ORD023672,2022-06-12,Delivered
CST001617,ORD023673,2023-11-28,Confirmed
CST000718,ORD023674,2025-09-10,Delivered
CST001920,ORD023675,2023-10-21,Confirmed
CST000449,ORD023676,2024-02-22,Processing
CST001571,ORD023677,2025-12-03,Delivered
CST002016,ORD023678,2024-08-29,Confirmed
CST000315,ORD023679,2024-01-13,Processing
CST002699,ORD023680,2022-05-30,Processing
CST002825,ORD023681,2025-07-08,Delivered
CST002845,ORD023682,2023-03-15,Delivered
CST001137,ORD023683,2022-11-09,Processing
CST002620,ORD023684,2023-03-17,Confirmed
CST001950,ORD023685,2022-10-17,Delivered
CST000366,ORD023686,2023-08-29,Delivered
CST000098,ORD023687,2025-02-14,Confirmed
CST002473,ORD023688,2023-09-13,Delivered
CST002045,ORD023689,2025-01-02,Processing
CST001499,ORD023690,2022-01-24,Pending
CST002663,ORD023691,2025-03-14,Confirmed
CST000488,ORD023692,2023-05-29,Pending
CST002882,ORD023693,2022-12-13,Delivered
CST000493,ORD023694,2023-06-18,Pending
CST001650,ORD023695,2025-08-06,Delivered
CST000098,ORD023696,2023-05-28,Shipped
CST000704,ORD023697,2024-09-27,Processing
CST002031,ORD023698,2025-01-30,Pending
CST002181,ORD023699,2023-03-30,Pending
CST000765,ORD023700,2023-03-30,Processing
CST000181,ORD023701,2023-02-05,Processing
CST002894,ORD023702,2024-04-13,Shipped
CST000532,ORD023703,2023-09-22,Confirmed
CST002757,ORD023704,2024-04-11,Shipped
CST000036,ORD023705,2024-07-11,Pending
CST002350,ORD023706,2022-04-22,Pending
CST002870,ORD023707,2024-01-13,Processing
CST002279,ORD023708,2024-04-19,Processing
CST000014,ORD023709,2022-07-08,Confirmed
CST002367,ORD023710,2023-09-09,Shipped
CST000628,ORD023711,2024-08-19,Shipped
CST001590,ORD023712,2025-05-14,Processing
CST001538,ORD023713,2022-08-02,Shipped
CST000365,ORD023714,2025-05-20,Cancelled
CST000810,ORD023715,2024-09-27,Delivered
CST000784,ORD023716,2022-07-01,Confirmed
CST001711,ORD023717,2024-03-20,Cancelled
CST001481,ORD023718,2025-01-06,Cancelled
CST002899,ORD023719,2022-06-25,Delivered
CST000651,ORD023720,2024-03-28,Pending
CST001834,ORD023721,2024-08-16,Processing
CST000628,ORD023722,2025-01-25,Cancelled
CST002247,ORD023723,2025-10-10,Delivered
CST001171,ORD023724,2025-10-10,Pending
CST000675,ORD023725,2022-10-23,Confirmed
CST002421,ORD023726,2025-11-28,Shipped
CST001208,ORD023727,2023-06-25,Delivered
CST001246,ORD023728,2022-04-15,Delivered
CST001286,ORD023729,2024-12-01,Confirmed
CST001926,ORD023730,2024-06-30,Confirmed
CST002027,ORD023731,2022-12-09,Pending
CST000367,ORD023732,2024-11-18,Pending
CST001944,ORD023733,2024-03-13,Delivered
CST000826,ORD023734,2025-11-16,Pending
CST002180,ORD023735,2024-11-14,Cancelled
CST000562,ORD023736,2023-03-22,Processing
CST001223,ORD023737,2022-06-02,Confirmed
CST001682,ORD023738,2023-09-21,Delivered
CST002322,ORD023739,2023-02-09,Confirmed
CST000834,ORD023740,2022-01-12,Delivered
CST001189,ORD023741,2024-07-14,Delivered
CST001960,ORD023742,2022-06-24,Processing
CST000256,ORD023743,2024-05-30,Confirmed
CST001763,ORD023744,2023-10-23,Pending
CST002110,ORD023745,2024-06-08,Delivered
CST000443,ORD023746,2022-01-17,Processing
CST000861,ORD023747,2024-10-13,Processing
CST001552,ORD023748,2024-10-09,Shipped
CST001520,ORD023749,2022-06-05,Shipped
CST002469,ORD023750,2023-09-06,Pending
CST000816,ORD023751,2024-09-15,Processing
CST000157,ORD023752,2022-05-06,Confirmed
CST002710,ORD023753,2024-02-09,Confirmed
CST000505,ORD023754,2025-12-06,Processing
CST001663,ORD023755,2023-10-14,Confirmed
CST001094,ORD023756,2022-03-15,Processing
CST001762,ORD023757,2025-09-28,Pending
CST000669,ORD023758,2022-07-10,Cancelled
CST001398,ORD023759,2022-08-08,Pending
CST001223,ORD023760,2024-01-29,Delivered
CST002463,ORD023761,2022-12-22,Confirmed
CST000596,ORD023762,2024-09-09,Delivered
CST001149,ORD023763,2024-05-03,Cancelled
CST002036,ORD023764,2024-08-23,Confirmed
CST001316,ORD023765,2024-01-25,Shipped
CST001879,ORD023766,2024-10-23,Processing
CST002684,ORD023767,2025-10-08,Pending
CST000210,ORD023768,2024-05-24,Processing
CST001412,ORD023769,2025-10-20,Confirmed
CST002537,ORD023770,2025-08-25,Pending
CST002879,ORD023771,2022-04-14,Confirmed
CST000020,ORD023772,2023-06-08,Confirmed
CST002592,ORD023773,2024-09-29,Pending
CST002896,ORD023774,2024-10-16,Pending
CST002771,ORD023775,2023-04-01,Cancelled
CST001531,ORD023776,2025-11-05,Delivered
CST001251,ORD023777,2022-11-28,Delivered
CST002365,ORD023778,2023-08-28,Shipped
CST002143,ORD023779,2025-06-04,Cancelled
CST000024,ORD023780,2023-04-16,Processing
CST002895,ORD023781,2024-02-08,Processing
CST001121,ORD023782,2022-09-02,Shipped
CST002045,ORD023783,2025-01-05,Processing
CST001427,ORD023784,2024-04-20,Delivered
CST000597,ORD023785,2022-09-13,Pending
CST000866,ORD023786,2022-05-19,Processing
CST001278,ORD023787,2023-01-05,Pending
CST001840,ORD023788,2023-04-11,Shipped
CST001285,ORD023789,2024-02-26,Shipped
CST001008,ORD023790,2022-05-08,Cancelled
CST001544,ORD023791,2025-02-23,Processing
CST002304,ORD023792,2025-01-11,Shipped
CST002282,ORD023793,2025-01-20,Pending
CST001227,ORD023794,2024-06-09,Delivered
CST000977,ORD023795,2022-12-22,Processing
CST002314,ORD023796,2023-01-18,Shipped
CST001451,ORD023797,2024-06-19,Pending
CST001123,ORD023798,2024-09-10,Delivered
CST000445,ORD023799,2023-11-28,Confirmed
CST002394,ORD023800,2022-02-04,Processing
CST001571,ORD023801,2024-06-01,Shipped
CST000763,ORD023802,2025-05-04,Cancelled
CST000521,ORD023803,2022-04-22,Delivered
CST002223,ORD023804,2024-09-06,Pending
CST001478,ORD023805,2024-11-27,Cancelled
CST002198,ORD023806,2022-08-22,Cancelled
CST001780,ORD023807,2024-09-16,Shipped
CST001968,ORD023808,2024-08-29,Cancelled
CST002426,ORD023809,2022-12-11,Pending
CST002753,ORD023810,2022-10-12,Shipped
CST002811,ORD023811,2024-04-25,Processing
CST002719,ORD023812,2023-01-12,Shipped
CST000198,ORD023813,2025-09-27,Confirmed
CST001610,ORD023814,2022-09-09,Pending
CST002088,ORD023815,2022-11-20,Processing
CST001507,ORD023816,2023-07-28,Delivered
CST000262,ORD023817,2022-07-26,Confirmed
CST002884,ORD023818,2022-07-01,Processing
CST002851,ORD023819,2025-11-03,Cancelled
CST002759,ORD023820,2023-02-28,Cancelled
CST002938,ORD023821,2022-10-20,Confirmed
CST002109,ORD023822,2025-09-20,Shipped
CST002984,ORD023823,2022-09-02,Processing
CST000443,ORD023824,2023-08-15,Shipped
CST000125,ORD023825,2024-11-11,Delivered
CST001471,ORD023826,2023-01-27,Confirmed
CST001106,ORD023827,2025-10-15,Delivered
CST001935,ORD023828,2025-05-06,Pending
CST000285,ORD023829,2024-06-04,Processing
CST001595,ORD023830,2024-03-04,Pending
CST002916,ORD023831,2024-08-16,Processing
CST000071,ORD023832,2023-03-08,Processing
CST000030,ORD023833,2022-01-16,Cancelled
CST001051,ORD023834,2022-10-26,Confirmed
CST000699,ORD023835,2024-08-11,Processing
CST001413,ORD023836,2025-06-27,Cancelled
CST001825,ORD023837,2022-06-16,Confirmed
CST001022,ORD023838,2023-12-06,Cancelled
CST001582,ORD023839,2025-04-22,Confirmed
CST001540,ORD023840,2023-10-14,Cancelled
CST000655,ORD023841,2023-10-16,Delivered
CST001273,ORD023842,2024-12-09,Processing
CST000986,ORD023843,2023-08-09,Processing
CST001079,ORD023844,2024-06-16,Processing
CST000436,ORD023845,2022-08-16,Processing
CST002622,ORD023846,2022-11-02,Shipped
CST002184,ORD023847,2023-11-23,Delivered
CST001729,ORD023848,2022-12-28,Confirmed
CST000030,ORD023849,2022-04-26,Delivered
CST002059,ORD023850,2023-01-07,Delivered
CST001417,ORD023851,2023-04-16,Confirmed
CST000104,ORD023852,2023-10-09,Confirmed
CST001732,ORD023853,2025-10-18,Processing
CST002335,ORD023854,2023-04-23,Processing
CST002801,ORD023855,2022-05-29,Confirmed
CST000106,ORD023856,2023-06-04,Delivered
CST000737,ORD023857,2025-11-16,Delivered
CST000640,ORD023858,2025-11-13,Pending
CST002679,ORD023859,2023-12-12,Shipped
CST001167,ORD023860,2023-12-09,Confirmed
CST001479,ORD023861,2022-01-05,Confirmed
CST000655,ORD023862,2023-11-17,Pending
CST001495,ORD023863,2023-10-18,Processing
CST002925,ORD023864,2022-06-17,Delivered
CST001989,ORD023865,2024-09-28,Cancelled
CST001566,ORD023866,2023-04-14,Shipped
CST000879,ORD023867,2024-10-07,Pending
CST002027,ORD023868,2022-04-17,Confirmed
CST000843,ORD023869,2023-04-02,Confirmed
CST002004,ORD023870,2025-02-07,Confirmed
CST000013,ORD023871,2025-10-04,Shipped
CST001594,ORD023872,2022-11-12,Shipped
CST002480,ORD023873,2024-04-30,Confirmed
CST001723,ORD023874,2022-11-20,Confirmed
CST000104,ORD023875,2022-08-26,Delivered
CST002998,ORD023876,2023-03-08,Processing
CST002348,ORD023877,2022-08-31,Pending
CST002255,ORD023878,2022-11-25,Cancelled
CST002296,ORD023879,2024-04-01,Cancelled
CST001596,ORD023880,2022-08-05,Confirmed
CST000352,ORD023881,2023-12-21,Confirmed
CST002708,ORD023882,2023-10-03,Processing
CST001593,ORD023883,2025-05-11,Shipped
CST000725,ORD023884,2025-10-07,Confirmed
CST000348,ORD023885,2025-09-30,Delivered
CST002600,ORD023886,2023-10-12,Shipped
CST001988,ORD023887,2024-03-31,Cancelled
CST001683,ORD023888,2024-11-19,Cancelled
CST002683,ORD023889,2024-12-08,Pending
CST001849,ORD023890,2022-02-24,Confirmed
CST001569,ORD023891,2024-02-24,Cancelled
CST000095,ORD023892,2024-09-23,Cancelled
CST001178,ORD023893,2022-09-06,Shipped
CST000050,ORD023894,2022-02-15,Delivered
CST002682,ORD023895,2023-06-27,Pending
CST000493,ORD023896,2023-04-19,Shipped
CST000950,ORD023897,2023-04-22,Pending
CST000899,ORD023898,2025-10-13,Pending
CST000358,ORD023899,2025-12-30,Delivered
CST002392,ORD023900,2025-01-15,Shipped
CST000122,ORD023901,2023-12-28,Shipped
CST000825,ORD023902,2022-08-07,Shipped
CST002850,ORD023903,2023-02-03,Delivered
CST001421,ORD023904,2024-08-12,Shipped
CST002340,ORD023905,2022-02-09,Delivered
CST001210,ORD023906,2024-07-13,Confirmed
CST002935,ORD023907,2022-08-01,Delivered
CST001608,ORD023908,2022-09-02,Shipped
CST002476,ORD023909,2023-12-15,Pending
CST000895,ORD023910,2024-07-04,Delivered
CST002436,ORD023911,2022-04-22,Processing
CST002884,ORD023912,2024-01-06,Confirmed
CST000909,ORD023913,2025-03-30,Delivered
CST000441,ORD023914,2024-03-25,Pending
CST000515,ORD023915,2025-01-26,Processing
CST000168,ORD023916,2024-06-17,Cancelled
CST000276,ORD023917,2024-07-13,Confirmed
CST000151,ORD023918,2023-04-14,Processing
CST001175,ORD023919,2022-12-06,Shipped
CST002024,ORD023920,2025-01-21,Processing
CST001187,ORD023921,2025-04-23,Processing
CST002909,ORD023922,2024-10-29,Pending
CST000454,ORD023923,2025-12-09,Processing
CST001769,ORD023924,2023-07-19,Confirmed
CST002454,ORD023925,2023-03-02,Processing
CST000437,ORD023926,2023-08-16,Confirmed
CST001479,ORD023927,2023-07-11,Cancelled
CST001075,ORD023928,2022-05-06,Confirmed
CST001910,ORD023929,2025-08-13,Confirmed
CST001495,ORD023930,2024-09-12,Cancelled
CST001988,ORD023931,2025-05-30,Delivered
CST002243,ORD023932,2022-02-06,Confirmed
CST000195,ORD023933,2024-11-25,Pending
CST002650,ORD023934,2023-04-16,Confirmed
CST002745,ORD023935,2023-08-24,Shipped
CST001477,ORD023936,2023-11-28,Confirmed
CST001840,ORD023937,2024-07-20,Cancelled
CST000951,ORD023938,2024-11-29,Cancelled
CST002827,ORD023939,2022-12-14,Processing
CST000304,ORD023940,2024-01-31,Confirmed
CST000497,ORD023941,2022-10-19,Shipped
CST002913,ORD023942,2024-06-30,Cancelled
CST002051,ORD023943,2023-02-05,Cancelled
CST000800,ORD023944,2022-02-13,Shipped
CST001169,ORD023945,2023-05-04,Cancelled
CST001248,ORD023946,2025-03-27,Delivered
CST002162,ORD023947,2022-01-13,Pending
CST000529,ORD023948,2024-01-29,Processing
CST002332,ORD023949,2024-10-31,Processing
CST001643,ORD023950,2023-06-15,Cancelled
CST000832,ORD023951,2022-02-28,Delivered
CST000707,ORD023952,2023-06-23,Pending
CST000833,ORD023953,2025-08-25,Pending
CST001882,ORD023954,2022-08-25,Delivered
CST001942,ORD023955,2022-06-23,Pending
CST002021,ORD023956,2023-06-03,Confirmed
CST000004,ORD023957,2023-03-28,Cancelled
CST001868,ORD023958,2023-10-04,Pending
CST001904,ORD023959,2024-11-14,Shipped
CST001969,ORD023960,2025-09-10,Cancelled
CST001824,ORD023961,2022-04-12,Cancelled
CST002026,ORD023962,2023-04-08,Pending
CST000592,ORD023963,2024-09-16,Shipped
CST001087,ORD023964,2024-09-04,Delivered
CST001529,ORD023965,2025-08-29,Processing
CST001367,ORD023966,2022-01-02,Cancelled
CST001833,ORD023967,2024-12-16,Delivered
CST002940,ORD023968,2023-08-27,Delivered
CST002425,ORD023969,2023-07-02,Shipped
CST002754,ORD023970,2022-02-13,Pending
CST000724,ORD023971,2023-04-16,Pending
CST002742,ORD023972,2023-10-18,Pending
CST000002,ORD023973,2024-02-11,Pending
CST000350,ORD023974,2025-09-19,Confirmed
CST000719,ORD023975,2022-02-09,Shipped
CST000283,ORD023976,2024-09-08,Pending
CST000474,ORD023977,2023-04-11,Shipped
CST001495,ORD023978,2023-11-23,Delivered
CST002546,ORD023979,2024-02-27,Confirmed
CST001289,ORD023980,2023-04-12,Cancelled
CST001340,ORD023981,2023-05-21,Cancelled
CST000058,ORD023982,2023-09-24,Shipped
CST000221,ORD023983,2024-03-01,Confirmed
CST002638,ORD023984,2023-08-11,Confirmed
CST001626,ORD023985,2022-06-08,Confirmed
CST000138,ORD023986,2024-10-27,Cancelled
CST002047,ORD023987,2025-09-11,Shipped
CST000201,ORD023988,2023-07-01,Pending
CST002656,ORD023989,2023-08-23,Shipped
CST000206,ORD023990,2024-09-27,Processing
CST001892,ORD023991,2025-07-03,Processing
CST002681,ORD023992,2023-11-18,Pending
CST002436,ORD023993,2022-08-07,Shipped
CST002065,ORD023994,2025-03-01,Processing
