Receipt_ID,Receipt_DateTime,Quantity,TotalPrice,ChangeDue,TAX_Rate,Payment_ID
RCP019854,2024-11-23 21:05:00,5,55591.17,0.0,0.07,PAY019854
RCP019855,2025-07-17 21:33:00,1,31946.9,500.0,0.07,PAY019855
RCP019856,2024-01-17 15:43:00,5,81999.68,50.0,0.07,PAY019856
RCP019857,2022-05-30 09:11:00,5,63230.95,200.0,0.07,PAY019857
RCP019858,2023-08-08 09:33:00,3,15050.44,0.0,0.07,PAY019858
RCP019859,2024-07-26 19:10:00,1,75193.61,0.0,0.07,PAY019859
RCP019860,2024-09-06 13:50:00,4,20851.2,100.0,0.07,PAY019860
RCP019861,2022-11-15 17:52:00,2,96894.44,50.0,0.07,PAY019861
RCP019862,2024-02-27 18:48:00,4,51652.05,50.0,0.07,PAY019862
RCP019863,2024-07-07 16:43:00,3,108772.45,50.0,0.07,PAY019863
RCP019864,2024-06-07 10:55:00,3,72990.38,200.0,0.07,PAY019864
RCP019865,2023-08-16 21:34:00,3,24400.51,200.0,0.07,PAY019865
RCP019866,2023-10-25 13:19:00,5,116125.68,50.0,0.07,PAY019866
RCP019867,2023-01-27 11:22:00,5,69388.28,0.0,0.07,PAY019867
RCP019868,2023-12-05 19:10:00,3,119835.48,0.0,0.07,PAY019868
RCP019869,2022-01-23 21:58:00,5,86743.0,100.0,0.07,PAY019869
RCP019870,2025-11-30 17:55:00,3,31924.1,500.0,0.07,PAY019870
RCP019871,2024-09-21 09:24:00,5,67628.7,500.0,0.07,PAY019871
RCP019872,2024-06-18 14:29:00,5,12894.79,500.0,0.07,PAY019872
RCP019873,2023-08-07 09:31:00,1,61848.72,0.0,0.07,PAY019873
RCP019874,2025-11-03 16:56:00,4,89566.06,50.0,0.07,PAY019874
RCP019875,2023-03-20 13:11:00,4,12593.51,50.0,0.07,PAY019875
RCP019876,2022-04-12 09:24:00,2,36375.92,200.0,0.07,PAY019876
RCP019877,2022-08-22 20:25:00,4,84091.93,0.0,0.07,PAY019877
RCP019878,2022-08-18 09:08:00,2,78730.0,0.0,0.07,PAY019878
RCP019879,2025-07-16 11:18:00,4,31560.76,0.0,0.07,PAY019879
RCP019880,2023-01-11 15:52:00,1,118584.39,200.0,0.07,PAY019880
RCP019881,2024-04-09 08:15:00,1,64974.71,50.0,0.07,PAY019881
RCP019882,2025-03-15 08:26:00,1,88829.38,200.0,0.07,PAY019882
RCP019883,2022-03-10 08:54:00,1,115819.85,100.0,0.07,PAY019883
RCP019884,2024-04-28 09:42:00,5,37208.33,200.0,0.07,PAY019884
RCP019885,2025-02-28 19:05:00,3,63382.3,500.0,0.07,PAY019885
RCP019886,2025-09-20 17:57:00,4,38727.49,50.0,0.07,PAY019886
RCP019887,2025-01-16 08:09:00,5,118400.33,0.0,0.07,PAY019887
RCP019888,2025-06-28 16:12:00,1,108058.02,200.0,0.07,PAY019888
RCP019889,2024-11-20 21:14:00,5,111049.9,50.0,0.07,PAY019889
RCP019890,2023-08-14 14:26:00,3,9037.97,0.0,0.07,PAY019890
RCP019891,2025-02-19 21:40:00,5,56740.26,0.0,0.07,PAY019891
RCP019892,2022-07-30 08:41:00,2,98558.52,0.0,0.07,PAY019892
RCP019893,2024-04-28 13:39:00,1,61008.85,50.0,0.07,PAY019893
RCP019894,2023-11-03 20:27:00,4,83337.36,0.0,0.07,PAY019894
RCP019895,2025-01-27 21:25:00,1,57119.27,100.0,0.07,PAY019895
RCP019896,2022-03-16 13:58:00,3,100150.36,0.0,0.07,PAY019896
RCP019897,2024-09-26 21:14:00,1,92976.7,500.0,0.07,PAY019897
RCP019898,2022-04-06 10:47:00,3,108075.69,100.0,0.07,PAY019898
RCP019899,2024-10-03 14:43:00,1,64202.11,500.0,0.07,PAY019899
RCP019900,2024-07-22 20:13:00,1,63638.49,0.0,0.07,PAY019900
RCP019901,2022-03-28 21:03:00,1,82842.28,0.0,0.07,PAY019901
RCP019902,2025-02-28 18:39:00,1,15033.05,50.0,0.07,PAY019902
RCP019903,2022-07-25 19:34:00,4,100020.15,0.0,0.07,PAY019903
RCP019904,2022-11-06 11:28:00,1,90120.39,200.0,0.07,PAY019904
RCP019905,2025-02-07 18:48:00,1,95733.15,0.0,0.07,PAY019905
RCP019906,2023-08-21 12:54:00,4,88426.88,100.0,0.07,PAY019906
RCP019907,2022-04-14 19:38:00,3,42226.43,500.0,0.07,PAY019907
RCP019908,2024-12-01 18:55:00,3,93029.21,200.0,0.07,PAY019908
RCP019909,2024-07-21 12:09:00,3,96610.4,500.0,0.07,PAY019909
RCP019910,2024-07-07 09:15:00,5,17393.36,100.0,0.07,PAY019910
RCP019911,2022-03-28 08:25:00,2,75169.92,0.0,0.07,PAY019911
RCP019912,2023-07-29 20:23:00,1,56952.47,0.0,0.07,PAY019912
RCP019913,2025-04-30 13:08:00,2,41565.68,50.0,0.07,PAY019913
RCP019914,2024-10-08 16:35:00,4,111474.86,0.0,0.07,PAY019914
RCP019915,2025-09-07 19:58:00,2,82789.94,200.0,0.07,PAY019915
RCP019916,2022-04-04 19:44:00,3,54764.65,50.0,0.07,PAY019916
RCP019917,2025-04-27 16:18:00,1,76852.14,0.0,0.07,PAY019917
RCP019918,2024-07-28 20:31:00,3,84158.47,0.0,0.07,PAY019918
RCP019919,2022-05-26 10:02:00,5,98550.41,500.0,0.07,PAY019919
RCP019920,2024-10-27 21:08:00,3,57841.89,500.0,0.07,PAY019920
RCP019921,2022-04-25 16:33:00,5,83233.35,0.0,0.07,PAY019921
RCP019922,2025-10-22 18:08:00,1,59509.18,0.0,0.07,PAY019922
RCP019923,2023-04-23 20:13:00,2,80792.56,0.0,0.07,PAY019923
RCP019924,2023-08-27 09:16:00,1,105517.92,0.0,0.07,PAY019924
RCP019925,2023-06-13 13:03:00,3,39744.21,0.0,0.07,PAY019925
RCP019926,2023-06-19 15:18:00,3,40568.42,0.0,0.07,PAY019926
RCP019927,2023-09-28 14:31:00,3,81108.76,500.0,0.07,PAY019927
RCP019928,2024-09-28 12:32:00,2,77086.83,0.0,0.07,PAY019928
RCP019929,2025-06-03 11:47:00,1,12833.44,200.0,0.07,PAY019929
RCP019930,2024-09-26 14:25:00,4,84084.68,0.0,0.07,PAY019930
RCP019931,2023-03-05 14:21:00,5,62142.91,0.0,0.07,PAY019931
RCP019932,2024-11-16 10:35:00,4,4782.95,0.0,0.07,PAY019932
RCP019933,2024-12-29 17:28:00,4,10821.96,50.0,0.07,PAY019933
RCP019934,2023-05-22 19:23:00,3,98795.94,500.0,0.07,PAY019934
RCP019935,2022-08-03 15:21:00,3,83353.43,0.0,0.07,PAY019935
RCP019936,2024-04-14 10:12:00,3,28821.61,500.0,0.07,PAY019936
RCP019937,2024-05-09 11:57:00,2,3939.61,200.0,0.07,PAY019937
RCP019938,2022-06-12 09:35:00,5,99508.35,500.0,0.07,PAY019938
RCP019939,2023-08-31 08:57:00,3,115169.19,200.0,0.07,PAY019939
RCP019940,2024-10-17 12:38:00,1,87862.32,0.0,0.07,PAY019940
RCP019941,2024-02-12 12:36:00,5,19101.74,200.0,0.07,PAY019941
RCP019942,2025-06-04 09:42:00,1,77545.35,500.0,0.07,PAY019942
RCP019943,2023-09-17 21:46:00,5,92882.94,200.0,0.07,PAY019943
RCP019944,2023-01-18 18:37:00,4,23093.54,50.0,0.07,PAY019944
RCP019945,2023-01-12 16:45:00,5,83748.4,0.0,0.07,PAY019945
RCP019946,2022-03-20 11:50:00,2,79026.95,200.0,0.07,PAY019946
RCP019947,2022-09-15 15:54:00,5,109346.41,500.0,0.07,PAY019947
RCP019948,2023-02-19 17:45:00,5,40594.7,0.0,0.07,PAY019948
RCP019949,2025-06-04 18:11:00,1,118775.47,0.0,0.07,PAY019949
RCP019950,2022-05-06 11:24:00,2,71885.5,0.0,0.07,PAY019950
RCP019951,2025-04-19 12:30:00,2,44494.52,0.0,0.07,PAY019951
RCP019952,2024-07-06 19:18:00,4,1954.83,500.0,0.07,PAY019952
RCP019953,2023-12-19 13:42:00,3,43687.27,200.0,0.07,PAY019953
RCP019954,2025-01-28 14:47:00,2,19119.14,0.0,0.07,PAY019954
RCP019955,2022-10-18 19:04:00,1,68058.55,100.0,0.07,PAY019955
RCP019956,2024-06-17 21:38:00,5,117432.88,0.0,0.07,PAY019956
RCP019957,2022-04-27 20:07:00,4,118608.59,0.0,0.07,PAY019957
RCP019958,2025-07-04 11:55:00,5,17732.82,50.0,0.07,PAY019958
RCP019959,2023-02-13 10:52:00,5,19505.32,500.0,0.07,PAY019959
RCP019960,2025-07-10 15:07:00,5,111618.67,100.0,0.07,PAY019960
RCP019961,2022-02-13 08:05:00,1,56159.19,500.0,0.07,PAY019961
RCP019962,2023-03-22 10:40:00,1,100580.43,0.0,0.07,PAY019962
RCP019963,2024-05-09 12:42:00,1,37162.36,0.0,0.07,PAY019963
RCP019964,2022-06-24 08:52:00,5,99755.17,0.0,0.07,PAY019964
RCP019965,2023-04-10 21:31:00,5,45518.66,50.0,0.07,PAY019965
RCP019966,2022-03-13 19:05:00,3,60766.36,500.0,0.07,PAY019966
RCP019967,2022-08-20 14:33:00,2,78629.58,500.0,0.07,PAY019967
RCP019968,2023-04-10 11:19:00,5,34856.64,100.0,0.07,PAY019968
RCP019969,2025-07-01 16:32:00,5,9335.66,0.0,0.07,PAY019969
RCP019970,2023-12-07 20:15:00,3,58701.93,0.0,0.07,PAY019970
RCP019971,2024-02-18 08:04:00,2,107487.35,100.0,0.07,PAY019971
RCP019972,2022-12-02 19:19:00,5,4053.75,200.0,0.07,PAY019972
RCP019973,2023-04-28 16:24:00,3,37911.34,100.0,0.07,PAY019973
RCP019974,2022-12-31 19:49:00,3,55776.87,100.0,0.07,PAY019974
RCP019975,2022-06-04 08:59:00,4,89853.8,0.0,0.07,PAY019975
RCP019976,2023-03-05 11:09:00,1,91163.74,0.0,0.07,PAY019976
RCP019977,2025-06-28 10:09:00,2,41243.66,500.0,0.07,PAY019977
RCP019978,2024-09-15 13:00:00,4,39287.48,50.0,0.07,PAY019978
RCP019979,2024-07-17 15:31:00,2,63827.03,0.0,0.07,PAY019979
RCP019980,2023-08-20 14:32:00,5,37051.94,0.0,0.07,PAY019980
RCP019981,2024-12-06 21:34:00,5,118792.83,500.0,0.07,PAY019981
RCP019982,2025-03-10 13:04:00,1,86260.48,0.0,0.07,PAY019982
RCP019983,2025-03-24 16:30:00,5,60874.02,200.0,0.07,PAY019983
RCP019984,2023-10-30 10:25:00,3,88088.1,50.0,0.07,PAY019984
RCP019985,2023-07-19 17:45:00,1,35836.35,0.0,0.07,PAY019985
RCP019986,2024-06-16 19:02:00,4,104938.63,0.0,0.07,PAY019986
RCP019987,2022-08-08 11:56:00,4,4211.3,0.0,0.07,PAY019987
RCP019988,2022-08-09 12:28:00,2,61936.25,500.0,0.07,PAY019988
RCP019989,2022-03-09 17:52:00,2,14040.36,0.0,0.07,PAY019989
RCP019990,2022-04-02 11:50:00,5,29816.17,100.0,0.07,PAY019990
RCP019991,2023-03-12 17:14:00,4,50971.08,50.0,0.07,PAY019991
RCP019992,2022-03-21 19:27:00,3,93815.17,0.0,0.07,PAY019992
RCP019993,2023-07-09 08:26:00,3,73370.9,50.0,0.07,PAY019993
RCP019994,2025-06-11 12:39:00,2,111535.23,200.0,0.07,PAY019994
RCP019995,2022-08-10 15:10:00,2,33810.21,100.0,0.07,PAY019995
RCP019996,2025-12-04 16:43:00,4,117343.84,200.0,0.07,PAY019996
RCP019997,2024-12-04 16:56:00,3,100560.3,0.0,0.07,PAY019997
RCP019998,2022-02-20 16:20:00,5,25765.76,100.0,0.07,PAY019998
RCP019999,2024-10-09 18:47:00,4,89341.53,0.0,0.07,PAY019999
RCP020000,2023-06-09 14:25:00,2,107065.11,50.0,0.07,PAY020000
RCP020001,2025-10-01 17:49:00,1,115860.67,100.0,0.07,PAY020001
RCP020002,2023-07-19 14:46:00,3,7115.73,50.0,0.07,PAY020002
RCP020003,2024-02-10 09:21:00,3,5405.9,0.0,0.07,PAY020003
RCP020004,2023-09-10 20:40:00,3,42071.84,0.0,0.07,PAY020004
RCP020005,2024-06-25 10:30:00,4,97383.35,50.0,0.07,PAY020005
RCP020006,2024-09-24 09:15:00,2,106134.56,0.0,0.07,PAY020006
RCP020007,2024-06-07 21:41:00,5,21119.28,200.0,0.07,PAY020007
RCP020008,2022-01-13 16:31:00,2,51393.42,0.0,0.07,PAY020008
RCP020009,2025-05-02 10:57:00,3,101869.97,100.0,0.07,PAY020009
RCP020010,2022-08-07 08:49:00,5,78278.17,100.0,0.07,PAY020010
RCP020011,2022-11-06 15:44:00,5,54460.55,200.0,0.07,PAY020011
RCP020012,2025-04-12 13:00:00,2,51798.91,50.0,0.07,PAY020012
RCP020013,2024-12-17 08:17:00,5,69639.72,200.0,0.07,PAY020013
RCP020014,2023-10-03 15:30:00,2,70597.54,0.0,0.07,PAY020014
RCP020015,2022-11-03 18:10:00,3,117640.76,0.0,0.07,PAY020015
RCP020016,2022-06-14 09:46:00,3,11836.12,200.0,0.07,PAY020016
RCP020017,2022-12-21 13:46:00,4,78305.92,0.0,0.07,PAY020017
RCP020018,2022-04-30 17:09:00,4,97633.96,50.0,0.07,PAY020018
RCP020019,2023-02-27 15:20:00,4,111496.45,0.0,0.07,PAY020019
RCP020020,2022-02-11 13:57:00,2,91542.22,50.0,0.07,PAY020020
RCP020021,2025-07-06 15:23:00,4,12799.95,0.0,0.07,PAY020021
RCP020022,2024-11-23 15:09:00,5,73605.21,500.0,0.07,PAY020022
RCP020023,2024-08-04 09:40:00,1,21404.54,200.0,0.07,PAY020023
RCP020024,2023-11-14 12:01:00,3,14472.1,500.0,0.07,PAY020024
RCP020025,2022-10-16 14:43:00,1,41986.78,0.0,0.07,PAY020025
RCP020026,2022-05-12 12:23:00,1,105382.13,0.0,0.07,PAY020026
RCP020027,2025-09-28 20:13:00,2,42736.76,100.0,0.07,PAY020027
RCP020028,2022-12-28 11:10:00,5,116399.09,50.0,0.07,PAY020028
RCP020029,2025-04-03 16:45:00,4,37003.6,100.0,0.07,PAY020029
RCP020030,2024-11-04 19:42:00,3,54441.41,0.0,0.07,PAY020030
RCP020031,2022-11-21 09:32:00,3,28243.98,0.0,0.07,PAY020031
RCP020032,2025-06-06 12:33:00,5,17326.59,0.0,0.07,PAY020032
RCP020033,2025-09-25 20:58:00,5,44053.99,50.0,0.07,PAY020033
RCP020034,2025-04-14 13:34:00,3,95314.62,200.0,0.07,PAY020034
RCP020035,2022-07-07 12:12:00,3,103372.9,0.0,0.07,PAY020035
RCP020036,2023-12-22 15:06:00,4,110101.29,200.0,0.07,PAY020036
RCP020037,2024-05-02 21:44:00,2,41244.81,0.0,0.07,PAY020037
RCP020038,2022-04-07 14:20:00,2,91335.02,100.0,0.07,PAY020038
RCP020039,2023-01-23 16:48:00,2,84856.86,100.0,0.07,PAY020039
RCP020040,2024-04-29 21:10:00,5,57851.93,50.0,0.07,PAY020040
RCP020041,2024-06-04 16:35:00,3,93088.31,0.0,0.07,PAY020041
RCP020042,2024-09-13 11:40:00,4,71491.4,100.0,0.07,PAY020042
RCP020043,2023-11-05 11:33:00,5,54231.82,200.0,0.07,PAY020043
RCP020044,2023-01-13 21:57:00,3,19983.39,0.0,0.07,PAY020044
RCP020045,2025-01-14 21:49:00,5,54780.65,0.0,0.07,PAY020045
RCP020046,2025-03-19 16:46:00,5,53894.92,0.0,0.07,PAY020046
RCP020047,2022-08-29 17:09:00,1,20041.98,0.0,0.07,PAY020047
RCP020048,2023-10-22 19:45:00,4,51242.48,0.0,0.07,PAY020048
RCP020049,2023-11-04 10:15:00,3,29625.24,0.0,0.07,PAY020049
RCP020050,2023-02-09 19:23:00,1,66236.57,500.0,0.07,PAY020050
RCP020051,2025-05-10 10:34:00,3,98410.02,500.0,0.07,PAY020051
RCP020052,2025-04-24 10:52:00,1,79109.13,200.0,0.07,PAY020052
RCP020053,2022-12-18 14:49:00,5,48326.04,0.0,0.07,PAY020053
RCP020054,2025-03-26 20:56:00,2,67008.82,100.0,0.07,PAY020054
RCP020055,2023-07-18 20:38:00,3,12662.28,100.0,0.07,PAY020055
RCP020056,2024-06-06 15:14:00,2,107307.58,200.0,0.07,PAY020056
RCP020057,2024-04-18 12:04:00,2,6339.35,500.0,0.07,PAY020057
RCP020058,2025-12-18 19:06:00,3,65384.01,500.0,0.07,PAY020058
RCP020059,2022-03-23 16:21:00,2,87831.97,50.0,0.07,PAY020059
RCP020060,2022-09-29 13:24:00,3,51953.3,500.0,0.07,PAY020060
RCP020061,2025-03-12 18:56:00,1,11146.51,0.0,0.07,PAY020061
RCP020062,2023-06-23 17:51:00,4,28636.74,0.0,0.07,PAY020062
RCP020063,2024-11-22 18:39:00,1,3649.17,500.0,0.07,PAY020063
RCP020064,2022-01-06 19:19:00,3,41252.27,0.0,0.07,PAY020064
RCP020065,2025-10-14 09:55:00,2,103423.49,500.0,0.07,PAY020065
RCP020066,2024-02-13 13:25:00,2,100096.72,100.0,0.07,PAY020066
RCP020067,2022-03-22 18:29:00,2,30379.84,0.0,0.07,PAY020067
RCP020068,2024-02-05 17:37:00,4,49003.17,200.0,0.07,PAY020068
RCP020069,2022-06-22 11:04:00,3,66008.15,0.0,0.07,PAY020069
RCP020070,2022-05-02 16:24:00,3,73984.53,0.0,0.07,PAY020070
RCP020071,2022-11-15 11:20:00,3,20627.88,0.0,0.07,PAY020071
RCP020072,2025-01-05 13:09:00,1,54967.13,0.0,0.07,PAY020072
RCP020073,2024-12-24 11:03:00,3,22921.89,0.0,0.07,PAY020073
RCP020074,2024-12-14 09:20:00,1,23194.19,50.0,0.07,PAY020074
RCP020075,2024-06-06 20:33:00,1,108953.44,100.0,0.07,PAY020075
RCP020076,2025-07-29 18:55:00,1,88219.58,100.0,0.07,PAY020076
RCP020077,2023-09-28 16:04:00,2,41229.91,0.0,0.07,PAY020077
RCP020078,2025-08-23 19:27:00,5,74224.36,500.0,0.07,PAY020078
RCP020079,2023-09-19 14:14:00,4,53281.68,200.0,0.07,PAY020079
RCP020080,2024-09-25 09:19:00,3,7560.14,0.0,0.07,PAY020080
RCP020081,2025-03-03 15:53:00,2,38792.19,0.0,0.07,PAY020081
RCP020082,2023-10-31 19:42:00,3,43463.91,500.0,0.07,PAY020082
RCP020083,2022-07-16 17:22:00,4,17137.59,50.0,0.07,PAY020083
RCP020084,2025-11-25 16:34:00,5,90877.35,0.0,0.07,PAY020084
RCP020085,2023-09-28 13:27:00,3,69269.41,50.0,0.07,PAY020085
RCP020086,2024-01-25 11:54:00,5,72007.17,50.0,0.07,PAY020086
RCP020087,2024-03-12 16:12:00,4,80551.17,100.0,0.07,PAY020087
RCP020088,2024-09-12 21:26:00,5,111201.25,100.0,0.07,PAY020088
RCP020089,2024-09-05 14:57:00,2,59914.62,0.0,0.07,PAY020089
RCP020090,2025-10-29 20:45:00,3,85998.2,0.0,0.07,PAY020090
RCP020091,2025-04-21 18:07:00,4,48058.57,0.0,0.07,PAY020091
RCP020092,2024-07-19 10:24:00,3,117279.21,50.0,0.07,PAY020092
RCP020093,2025-04-23 09:21:00,4,97972.94,0.0,0.07,PAY020093
RCP020094,2022-10-22 14:16:00,3,37052.49,200.0,0.07,PAY020094
RCP020095,2023-12-13 20:33:00,1,14722.06,500.0,0.07,PAY020095
RCP020096,2022-08-19 09:58:00,1,59077.94,500.0,0.07,PAY020096
RCP020097,2022-04-02 21:33:00,5,26299.16,0.0,0.07,PAY020097
RCP020098,2024-07-14 21:49:00,2,68668.44,50.0,0.07,PAY020098
RCP020099,2022-05-02 20:45:00,4,72092.29,100.0,0.07,PAY020099
RCP020100,2023-09-02 17:04:00,4,114888.51,200.0,0.07,PAY020100
RCP020101,2025-08-10 13:17:00,3,36509.13,0.0,0.07,PAY020101
RCP020102,2022-07-20 14:36:00,2,21869.27,0.0,0.07,PAY020102
RCP020103,2022-05-06 19:21:00,3,76319.39,0.0,0.07,PAY020103
RCP020104,2024-02-21 12:23:00,5,118093.88,500.0,0.07,PAY020104
RCP020105,2024-12-04 08:02:00,4,32100.07,0.0,0.07,PAY020105
RCP020106,2025-10-22 10:52:00,5,12791.51,0.0,0.07,PAY020106
RCP020107,2022-10-15 14:49:00,3,40024.11,50.0,0.07,PAY020107
RCP020108,2024-05-26 18:30:00,4,113282.78,100.0,0.07,PAY020108
RCP020109,2025-09-14 18:26:00,1,31346.64,0.0,0.07,PAY020109
RCP020110,2023-05-01 13:19:00,5,24437.61,0.0,0.07,PAY020110
RCP020111,2022-01-15 14:25:00,3,14737.43,100.0,0.07,PAY020111
RCP020112,2023-02-06 21:34:00,3,63245.96,0.0,0.07,PAY020112
RCP020113,2024-07-12 13:21:00,1,47649.1,200.0,0.07,PAY020113
RCP020114,2025-11-14 20:12:00,4,118467.35,100.0,0.07,PAY020114
RCP020115,2025-10-16 08:33:00,5,119871.71,500.0,0.07,PAY020115
RCP020116,2023-04-11 10:17:00,2,76108.11,50.0,0.07,PAY020116
RCP020117,2023-09-17 19:11:00,5,22332.98,0.0,0.07,PAY020117
RCP020118,2023-04-25 11:01:00,3,18805.99,0.0,0.07,PAY020118
RCP020119,2022-11-14 21:58:00,3,59528.66,500.0,0.07,PAY020119
RCP020120,2022-06-29 09:57:00,4,81477.57,0.0,0.07,PAY020120
RCP020121,2023-01-11 11:53:00,2,42628.87,500.0,0.07,PAY020121
RCP020122,2023-01-18 14:54:00,4,59197.49,0.0,0.07,PAY020122
RCP020123,2023-09-30 17:46:00,3,29258.1,500.0,0.07,PAY020123
RCP020124,2023-10-28 19:42:00,4,64913.29,200.0,0.07,PAY020124
RCP020125,2023-06-11 16:39:00,1,26862.87,500.0,0.07,PAY020125
RCP020126,2023-09-20 13:18:00,5,104981.86,200.0,0.07,PAY020126
RCP020127,2022-10-26 09:10:00,4,64517.51,200.0,0.07,PAY020127
RCP020128,2025-08-09 17:04:00,5,78764.23,0.0,0.07,PAY020128
RCP020129,2022-05-19 09:54:00,1,70566.0,50.0,0.07,PAY020129
RCP020130,2025-10-06 14:46:00,5,113801.67,100.0,0.07,PAY020130
RCP020131,2023-11-28 21:04:00,2,3867.54,0.0,0.07,PAY020131
RCP020132,2023-04-08 12:36:00,3,10241.96,500.0,0.07,PAY020132
RCP020133,2023-04-26 19:23:00,5,69765.09,0.0,0.07,PAY020133
RCP020134,2025-06-02 12:59:00,3,62772.97,0.0,0.07,PAY020134
RCP020135,2023-08-27 16:47:00,4,38418.76,200.0,0.07,PAY020135
RCP020136,2025-10-28 12:32:00,2,109888.68,0.0,0.07,PAY020136
RCP020137,2025-09-15 21:36:00,1,119785.4,0.0,0.07,PAY020137
RCP020138,2022-10-03 14:57:00,5,2670.71,100.0,0.07,PAY020138
RCP020139,2023-03-09 10:34:00,1,39533.24,500.0,0.07,PAY020139
RCP020140,2024-11-06 16:43:00,2,112888.63,100.0,0.07,PAY020140
RCP020141,2023-08-19 09:30:00,2,84384.92,500.0,0.07,PAY020141
RCP020142,2023-10-13 12:16:00,4,84477.67,0.0,0.07,PAY020142
RCP020143,2024-09-06 11:03:00,5,35034.69,0.0,0.07,PAY020143
RCP020144,2022-10-29 11:21:00,1,103161.31,0.0,0.07,PAY020144
RCP020145,2023-08-02 17:44:00,2,7503.44,200.0,0.07,PAY020145
RCP020146,2024-07-07 16:41:00,1,49067.53,200.0,0.07,PAY020146
RCP020147,2025-02-13 17:37:00,4,118644.0,0.0,0.07,PAY020147
RCP020148,2023-01-17 12:16:00,3,57681.45,200.0,0.07,PAY020148
RCP020149,2023-12-09 18:58:00,3,65466.51,500.0,0.07,PAY020149
RCP020150,2024-10-20 19:01:00,4,56955.06,500.0,0.07,PAY020150
RCP020151,2024-01-26 16:20:00,2,77475.31,0.0,0.07,PAY020151
RCP020152,2022-04-17 09:50:00,1,20288.38,0.0,0.07,PAY020152
RCP020153,2024-10-06 18:51:00,4,73929.0,100.0,0.07,PAY020153
RCP020154,2024-04-04 18:17:00,2,77279.38,50.0,0.07,PAY020154
RCP020155,2025-01-08 17:34:00,2,67776.83,100.0,0.07,PAY020155
RCP020156,2024-10-01 15:59:00,4,46425.36,0.0,0.07,PAY020156
RCP020157,2022-01-03 21:49:00,1,24800.19,0.0,0.07,PAY020157
RCP020158,2024-11-11 13:40:00,2,65643.33,50.0,0.07,PAY020158
RCP020159,2022-12-07 18:37:00,1,78979.8,500.0,0.07,PAY020159
RCP020160,2022-04-01 16:49:00,4,58523.31,200.0,0.07,PAY020160
RCP020161,2022-03-06 20:40:00,5,21401.69,500.0,0.07,PAY020161
RCP020162,2025-06-19 21:56:00,3,59520.4,500.0,0.07,PAY020162
RCP020163,2023-02-08 10:29:00,2,3138.26,500.0,0.07,PAY020163
RCP020164,2025-03-09 08:18:00,5,80890.08,100.0,0.07,PAY020164
RCP020165,2024-05-31 13:06:00,5,117183.71,0.0,0.07,PAY020165
RCP020166,2024-10-03 16:35:00,5,117465.26,50.0,0.07,PAY020166
RCP020167,2024-04-09 08:09:00,3,50597.27,0.0,0.07,PAY020167
RCP020168,2024-11-20 10:42:00,1,96720.02,200.0,0.07,PAY020168
RCP020169,2023-03-31 15:43:00,3,85242.38,50.0,0.07,PAY020169
RCP020170,2024-06-18 19:59:00,2,56390.6,0.0,0.07,PAY020170
RCP020171,2024-12-21 17:10:00,5,97370.38,200.0,0.07,PAY020171
RCP020172,2024-01-22 15:03:00,5,3580.25,0.0,0.07,PAY020172
RCP020173,2023-01-10 14:22:00,1,55919.24,500.0,0.07,PAY020173
RCP020174,2023-10-22 21:03:00,5,60802.92,100.0,0.07,PAY020174
RCP020175,2022-06-26 09:05:00,4,64599.11,50.0,0.07,PAY020175
RCP020176,2024-06-25 09:32:00,4,119561.22,0.0,0.07,PAY020176
RCP020177,2022-07-10 09:22:00,5,32264.87,500.0,0.07,PAY020177
RCP020178,2022-03-23 21:34:00,3,70836.22,500.0,0.07,PAY020178
RCP020179,2022-11-22 09:41:00,1,104898.47,50.0,0.07,PAY020179
RCP020180,2025-09-02 12:26:00,1,119023.72,100.0,0.07,PAY020180
RCP020181,2024-09-05 19:36:00,1,43856.69,0.0,0.07,PAY020181
RCP020182,2025-10-23 08:11:00,4,116053.64,50.0,0.07,PAY020182
RCP020183,2023-03-10 16:47:00,3,25493.32,200.0,0.07,PAY020183
RCP020184,2025-11-10 12:26:00,4,34254.76,500.0,0.07,PAY020184
RCP020185,2024-11-08 18:57:00,3,76099.34,500.0,0.07,PAY020185
RCP020186,2023-10-03 11:01:00,1,26471.64,500.0,0.07,PAY020186
RCP020187,2022-02-14 10:39:00,4,60874.74,200.0,0.07,PAY020187
RCP020188,2023-01-15 17:04:00,1,38829.47,0.0,0.07,PAY020188
RCP020189,2022-03-28 13:17:00,4,42243.86,0.0,0.07,PAY020189
RCP020190,2025-11-25 14:31:00,1,29945.67,100.0,0.07,PAY020190
RCP020191,2023-08-21 08:22:00,3,105269.92,200.0,0.07,PAY020191
RCP020192,2025-05-25 18:25:00,5,80022.45,200.0,0.07,PAY020192
RCP020193,2022-05-27 20:45:00,5,77099.35,0.0,0.07,PAY020193
RCP020194,2024-09-26 11:22:00,2,98127.63,0.0,0.07,PAY020194
RCP020195,2025-07-04 14:59:00,1,73164.29,100.0,0.07,PAY020195
RCP020196,2025-03-05 11:36:00,4,108113.92,0.0,0.07,PAY020196
RCP020197,2023-11-14 11:07:00,3,26616.94,50.0,0.07,PAY020197
RCP020198,2022-07-16 10:20:00,4,8790.9,0.0,0.07,PAY020198
RCP020199,2023-08-06 17:45:00,1,52632.8,0.0,0.07,PAY020199
RCP020200,2022-05-28 08:06:00,4,85968.09,0.0,0.07,PAY020200
RCP020201,2022-10-08 19:34:00,1,47879.56,0.0,0.07,PAY020201
