Product_line_number,Amount,Price,Total_Price,Date,Order_ID
PLN036900,2,44462.64,88925.28,2023-10-05,ORD022497
PLN015965,1,14575.87,14575.87,2022-02-28,ORD022498
PLN044451,1,38261.16,38261.16,2022-08-17,ORD022498
PLN016385,2,3117.39,6234.78,2023-09-23,ORD022500
PLN008181,3,74208.13,222624.39,2024-12-18,ORD022501
PLN025089,4,17611.83,70447.32,2025-03-25,ORD022501
PLN029861,4,77322.47,309289.88,2022-05-08,ORD022501
PLN031430,4,28733.93,114935.72,2023-09-14,ORD022501
PLN031462,3,14388.16,43164.48,2023-10-05,ORD022501
PLN004161,3,71613.84,214841.52,2022-08-18,ORD022502
PLN013679,1,17194.77,17194.77,2024-06-27,ORD022502
PLN015212,2,73287.39,146574.78,2025-04-17,ORD022502
PLN003767,4,72781.76,291127.04,2024-01-26,ORD022503
PLN041594,1,8571.17,8571.17,2023-12-24,ORD022503
PLN043990,4,29899.28,119597.12,2023-01-22,ORD022503
PLN047993,4,62457.63,249830.52,2022-11-18,ORD022503
PLN001660,2,24614.8,49229.6,2024-08-04,ORD022504
PLN005035,4,65729.63,262918.52,2023-07-15,ORD022504
PLN017402,1,75841.56,75841.56,2024-04-12,ORD022504
PLN046124,3,50281.72,150845.16,2025-03-18,ORD022504
PLN001976,2,69542.95,139085.9,2023-05-21,ORD022505
PLN002865,4,26380.31,105521.24,2025-12-30,ORD022505
PLN028070,1,79103.34,79103.34,2022-01-08,ORD022505
PLN047420,4,47726.44,190905.76,2025-07-11,ORD022505
PLN004788,1,57666.15,57666.15,2025-11-27,ORD022507
PLN010234,3,39071.8,117215.4,2022-07-28,ORD022507
PLN028985,1,65826.94,65826.94,2023-07-09,ORD022508
PLN037646,4,51973.24,207892.96,2022-09-06,ORD022508
PLN039529,3,31594.42,94783.26,2022-03-05,ORD022508
PLN041912,2,60467.18,120934.36,2025-08-09,ORD022509
PLN000790,1,7647.96,7647.96,2025-02-26,ORD022510
PLN007997,3,55734.68,167204.04,2024-12-01,ORD022511
PLN029053,2,48067.41,96134.82,2024-09-15,ORD022511
PLN044459,4,10119.5,40478.0,2024-10-24,ORD022511
PLN021721,1,61166.52,61166.52,2022-10-08,ORD022512
PLN021806,2,52416.76,104833.52,2023-05-31,ORD022514
PLN010844,3,64301.49,192904.47,2025-04-04,ORD022515
PLN021680,2,77554.28,155108.56,2023-05-18,ORD022515
PLN025439,1,36574.41,36574.41,2022-02-20,ORD022516
PLN005631,3,38131.52,114394.56,2025-12-12,ORD022517
PLN035812,2,21359.98,42719.96,2023-01-07,ORD022517
PLN045317,1,233.09,233.09,2024-02-13,ORD022518
PLN033519,4,15456.99,61827.96,2023-04-09,ORD022519
PLN009759,1,17913.03,17913.03,2024-04-28,ORD022520
PLN046819,1,428.12,428.12,2025-08-12,ORD022520
PLN044855,2,65945.48,131890.96,2025-10-25,ORD022521
PLN002662,4,79589.52,318358.08,2025-06-11,ORD022522
PLN024196,1,5591.36,5591.36,2023-07-06,ORD022522
PLN027656,2,24795.75,49591.5,2025-08-17,ORD022522
PLN004318,2,45023.03,90046.06,2025-03-13,ORD022523
PLN004732,2,22767.39,45534.78,2023-08-04,ORD022523
PLN012372,4,15716.7,62866.8,2023-02-01,ORD022524
PLN027812,2,78966.51,157933.02,2025-11-27,ORD022524
PLN025866,2,73578.22,147156.44,2024-02-29,ORD022525
PLN009281,1,41624.12,41624.12,2025-10-05,ORD022526
PLN021474,2,74550.63,149101.26,2022-01-26,ORD022526
PLN027491,3,8664.97,25994.91,2023-11-23,ORD022526
PLN038682,1,5440.49,5440.49,2025-05-12,ORD022528
PLN040878,3,65426.26,196278.78,2022-02-18,ORD022528
PLN047691,4,8381.3,33525.2,2025-03-21,ORD022529
PLN045634,3,31338.73,94016.19,2023-10-14,ORD022530
PLN049465,1,76020.62,76020.62,2024-05-26,ORD022530
PLN029167,4,77491.06,309964.24,2025-12-21,ORD022531
PLN041312,3,70700.96,212102.88,2022-01-22,ORD022531
PLN043346,3,1341.54,4024.62,2023-03-23,ORD022531
PLN001782,2,38047.37,76094.74,2024-02-22,ORD022532
PLN014761,3,43977.52,131932.56,2023-01-07,ORD022532
PLN006814,1,6284.28,6284.28,2024-10-25,ORD022533
PLN030871,3,53234.85,159704.55,2022-04-25,ORD022533
PLN030908,1,52869.96,52869.96,2022-01-26,ORD022535
PLN020032,3,9262.72,27788.16,2022-05-22,ORD022536
PLN025891,1,31161.68,31161.68,2023-02-11,ORD022536
PLN027719,1,19852.38,19852.38,2022-02-12,ORD022536
PLN006510,4,50364.73,201458.92,2025-02-07,ORD022537
PLN007612,4,55039.96,220159.84,2024-05-29,ORD022537
PLN041563,3,42791.98,128375.94,2025-08-22,ORD022537
PLN034708,1,770.88,770.88,2022-05-06,ORD022538
PLN013433,4,15389.82,61559.28,2022-06-16,ORD022540
PLN036958,2,57866.37,115732.74,2023-05-23,ORD022541
PLN042295,1,15318.05,15318.05,2022-03-18,ORD022541
PLN048551,2,5089.0,10178.0,2024-11-18,ORD022541
PLN021848,3,22210.87,66632.61,2023-06-24,ORD022542
PLN047200,4,47541.38,190165.52,2023-02-23,ORD022542
PLN003114,1,19236.6,19236.6,2022-08-13,ORD022543
PLN028367,3,36424.12,109272.36,2025-06-30,ORD022543
PLN031963,2,27694.11,55388.22,2023-04-23,ORD022543
PLN031098,1,72198.4,72198.4,2022-10-29,ORD022544
PLN018828,3,24464.67,73394.01,2022-12-29,ORD022545
PLN011720,4,79756.09,319024.36,2023-04-08,ORD022546
PLN034288,4,59956.34,239825.36,2023-06-08,ORD022546
PLN034429,2,27428.56,54857.12,2022-01-20,ORD022546
PLN006799,3,17652.76,52958.28,2022-01-23,ORD022547
PLN011710,4,33438.68,133754.72,2023-11-25,ORD022547
PLN027419,2,36996.57,73993.14,2023-04-24,ORD022547
PLN030929,1,20301.85,20301.85,2025-01-24,ORD022547
PLN048048,3,72132.22,216396.66,2022-08-14,ORD022547
PLN002096,3,29123.11,87369.33,2024-08-07,ORD022548
PLN005766,3,42433.82,127301.46,2025-10-23,ORD022548
PLN015052,3,4792.38,14377.14,2025-03-02,ORD022548
PLN007706,1,50666.69,50666.69,2023-08-23,ORD022549
PLN022538,4,23727.84,94911.36,2024-02-06,ORD022549
PLN047291,3,48379.18,145137.54,2023-04-04,ORD022549
PLN041525,3,48710.47,146131.41,2023-09-08,ORD022550
PLN002228,1,2368.3,2368.3,2024-09-01,ORD022551
PLN006596,4,68569.64,274278.56,2023-05-20,ORD022552
PLN016054,2,75956.97,151913.94,2025-01-23,ORD022552
PLN028452,4,16066.76,64267.04,2025-10-17,ORD022552
PLN048349,4,70349.31,281397.24,2025-08-09,ORD022552
PLN000178,4,60062.14,240248.56,2022-05-14,ORD022553
PLN000577,1,36601.02,36601.02,2023-10-14,ORD022553
PLN005541,4,57338.19,229352.76,2024-06-23,ORD022553
PLN025600,3,48655.22,145965.66,2024-10-26,ORD022553
PLN022588,2,32091.15,64182.3,2025-01-19,ORD022554
PLN033919,2,13776.82,27553.64,2025-04-02,ORD022555
PLN042713,3,66255.2,198765.6,2025-06-06,ORD022555
PLN005016,4,12660.65,50642.6,2022-12-16,ORD022556
PLN009207,1,59155.16,59155.16,2025-02-05,ORD022556
PLN045669,3,70524.51,211573.53,2022-09-14,ORD022556
PLN045827,3,42350.21,127050.63,2024-09-20,ORD022556
PLN013049,2,51444.14,102888.28,2022-06-05,ORD022557
PLN000991,3,59520.29,178560.87,2024-05-17,ORD022558
PLN026801,4,50469.86,201879.44,2023-03-21,ORD022558
PLN035224,2,21949.16,43898.32,2025-02-10,ORD022558
PLN038381,2,4778.42,9556.84,2022-03-14,ORD022558
PLN040014,2,39099.47,78198.94,2022-09-02,ORD022558
PLN040183,2,77839.45,155678.9,2023-08-01,ORD022559
PLN005336,2,58358.02,116716.04,2024-07-12,ORD022561
PLN009227,4,11372.74,45490.96,2023-09-19,ORD022561
PLN031772,3,56366.12,169098.36,2024-05-27,ORD022561
PLN035538,2,50835.52,101671.04,2022-07-12,ORD022561
PLN037422,1,32301.0,32301.0,2025-10-29,ORD022561
PLN008054,4,69337.62,277350.48,2025-06-21,ORD022562
PLN043019,2,35919.36,71838.72,2023-11-15,ORD022562
PLN045121,4,48708.45,194833.8,2025-08-28,ORD022562
PLN047238,1,79113.0,79113.0,2025-07-11,ORD022563
PLN014693,3,44358.93,133076.79,2022-05-17,ORD022564
PLN029504,3,24575.52,73726.56,2024-09-18,ORD022564
PLN012260,2,13455.07,26910.14,2023-03-27,ORD022565
PLN042085,2,58413.65,116827.3,2023-11-12,ORD022565
PLN012287,1,40737.96,40737.96,2024-12-20,ORD022566
PLN000482,2,74828.13,149656.26,2022-11-02,ORD022567
PLN009920,1,67505.7,67505.7,2024-04-27,ORD022567
PLN019152,2,63654.0,127308.0,2022-02-27,ORD022568
PLN023870,3,19153.31,57459.93,2022-05-07,ORD022568
PLN003932,1,5628.52,5628.52,2023-03-20,ORD022569
PLN045872,2,23543.11,47086.22,2025-01-28,ORD022569
PLN046482,2,23801.65,47603.3,2022-02-12,ORD022569
PLN047219,3,74252.13,222756.39,2023-11-09,ORD022571
PLN021472,2,29551.44,59102.88,2025-02-26,ORD022572
PLN003055,1,35738.12,35738.12,2023-11-03,ORD022574
PLN006265,2,20721.88,41443.76,2024-12-18,ORD022574
PLN022410,3,21922.16,65766.48,2025-11-07,ORD022574
PLN035162,2,30521.42,61042.84,2024-10-13,ORD022574
PLN045259,1,22998.8,22998.8,2023-09-11,ORD022574
PLN049960,4,74920.63,299682.52,2022-08-19,ORD022574
PLN032928,1,56668.72,56668.72,2025-02-11,ORD022575
PLN018965,4,14215.82,56863.28,2024-09-08,ORD022577
PLN001318,3,47183.79,141551.37,2025-09-11,ORD022578
PLN008272,3,54735.88,164207.64,2024-06-04,ORD022578
PLN022754,2,64952.76,129905.52,2022-11-16,ORD022578
PLN033368,4,3375.29,13501.16,2024-06-22,ORD022579
PLN024948,3,8903.55,26710.65,2025-11-24,ORD022580
PLN030701,2,25290.39,50580.78,2023-09-23,ORD022580
PLN008256,2,6106.65,12213.3,2025-07-11,ORD022583
PLN012915,4,55429.5,221718.0,2024-10-25,ORD022584
PLN017773,3,78914.19,236742.57,2025-10-20,ORD022584
PLN022213,1,9240.91,9240.91,2022-06-29,ORD022584
PLN024316,1,57438.72,57438.72,2024-01-17,ORD022584
PLN007865,1,74728.36,74728.36,2023-05-20,ORD022585
PLN020708,4,75649.34,302597.36,2022-03-06,ORD022585
PLN028935,4,31159.2,124636.8,2023-05-08,ORD022586
PLN029790,1,55696.67,55696.67,2024-04-11,ORD022586
PLN047888,3,31437.65,94312.95,2024-02-09,ORD022586
PLN000536,3,29580.81,88742.43,2022-07-25,ORD022587
PLN038234,3,35342.63,106027.89,2022-01-18,ORD022587
PLN014806,4,48098.87,192395.48,2024-04-14,ORD022588
PLN030605,3,26382.26,79146.78,2024-11-19,ORD022588
PLN045557,4,22195.34,88781.36,2024-10-14,ORD022588
PLN044180,2,9892.96,19785.92,2025-11-12,ORD022590
PLN026000,1,44305.73,44305.73,2024-09-08,ORD022591
PLN044477,1,27269.18,27269.18,2024-01-23,ORD022591
PLN036925,1,30006.57,30006.57,2023-01-23,ORD022592
PLN004975,3,32241.95,96725.85,2022-09-11,ORD022593
PLN009350,2,19142.37,38284.74,2025-07-08,ORD022593
PLN014293,4,49212.97,196851.88,2022-06-03,ORD022593
PLN016891,4,5498.75,21995.0,2022-06-21,ORD022593
PLN021983,1,43675.78,43675.78,2023-02-23,ORD022593
PLN022129,4,5304.05,21216.2,2023-05-19,ORD022593
PLN006574,4,12632.34,50529.36,2023-10-20,ORD022594
PLN034129,1,55786.68,55786.68,2024-03-04,ORD022594
PLN036981,3,2238.37,6715.11,2024-08-17,ORD022594
PLN001554,3,33695.84,101087.52,2025-04-15,ORD022595
PLN042638,3,76497.28,229491.84,2022-02-07,ORD022596
PLN023865,3,28612.48,85837.44,2025-09-04,ORD022598
PLN044315,1,10946.2,10946.2,2023-09-10,ORD022599
PLN041496,4,37171.57,148686.28,2022-09-17,ORD022601
PLN046263,2,36935.57,73871.14,2023-06-18,ORD022601
PLN021962,1,15936.37,15936.37,2025-06-28,ORD022602
PLN034778,2,10248.65,20497.3,2025-02-25,ORD022602
PLN004910,1,5834.9,5834.9,2023-01-23,ORD022603
PLN032533,3,40241.46,120724.38,2025-04-09,ORD022603
PLN047348,4,77862.78,311451.12,2024-09-02,ORD022603
PLN022969,1,25263.24,25263.24,2025-08-02,ORD022604
PLN028919,4,56157.14,224628.56,2022-03-25,ORD022604
PLN036056,1,43472.13,43472.13,2023-11-01,ORD022604
PLN002885,2,46052.85,92105.7,2024-02-25,ORD022605
PLN011964,4,10566.14,42264.56,2025-04-11,ORD022606
PLN022903,2,25507.85,51015.7,2022-12-17,ORD022607
PLN027343,2,76446.83,152893.66,2022-12-01,ORD022607
PLN042919,2,1056.19,2112.38,2025-12-17,ORD022607
PLN003360,2,15152.17,30304.34,2022-06-05,ORD022610
PLN005219,4,42470.13,169880.52,2022-02-26,ORD022610
PLN016562,1,25284.4,25284.4,2024-01-14,ORD022610
PLN047856,4,57847.33,231389.32,2024-12-04,ORD022610
PLN005752,3,23311.38,69934.14,2024-09-11,ORD022612
PLN025689,3,23906.79,71720.37,2024-07-08,ORD022612
PLN029297,4,64674.72,258698.88,2022-05-14,ORD022613
PLN008149,4,63116.72,252466.88,2025-02-10,ORD022614
PLN023509,4,60333.9,241335.6,2024-10-13,ORD022614
PLN020005,2,14294.56,28589.12,2024-05-31,ORD022615
PLN024270,4,59439.48,237757.92,2025-07-08,ORD022615
PLN038769,1,48685.98,48685.98,2022-03-15,ORD022615
PLN042345,2,52732.5,105465.0,2022-05-17,ORD022616
PLN000683,1,35417.67,35417.67,2024-10-18,ORD022617
PLN038803,1,73290.28,73290.28,2024-04-09,ORD022617
PLN009452,4,21339.94,85359.76,2025-03-25,ORD022618
PLN009539,1,29724.35,29724.35,2024-01-24,ORD022618
PLN034150,1,79389.75,79389.75,2025-04-30,ORD022620
PLN015687,1,79236.94,79236.94,2024-12-20,ORD022621
PLN035646,3,17113.04,51339.12,2025-03-08,ORD022621
PLN045164,3,10798.17,32394.51,2025-09-08,ORD022621
PLN008644,4,48899.62,195598.48,2024-01-18,ORD022622
PLN025005,3,61373.6,184120.8,2025-08-16,ORD022622
PLN030096,2,35232.05,70464.1,2025-12-01,ORD022622
PLN040985,4,47567.71,190270.84,2023-05-24,ORD022625
PLN008615,4,79125.53,316502.12,2024-10-02,ORD022626
PLN031637,4,46554.87,186219.48,2022-11-13,ORD022626
PLN049170,4,66699.77,266799.08,2022-10-01,ORD022626
PLN037982,4,50963.46,203853.84,2023-09-07,ORD022627
PLN038755,3,31298.26,93894.78,2022-11-12,ORD022627
PLN048148,1,19591.06,19591.06,2025-12-26,ORD022627
PLN002262,1,69978.23,69978.23,2022-07-09,ORD022628
PLN003307,3,14794.12,44382.36,2024-12-09,ORD022628
PLN013533,2,13265.58,26531.16,2025-02-23,ORD022630
PLN037918,2,26259.94,52519.88,2025-03-05,ORD022630
PLN045321,4,46522.89,186091.56,2024-01-27,ORD022630
PLN000028,2,12167.77,24335.54,2024-06-12,ORD022631
PLN017097,1,19777.35,19777.35,2023-10-21,ORD022631
PLN034270,1,4148.53,4148.53,2022-12-13,ORD022631
PLN047381,3,29976.91,89930.73,2025-08-30,ORD022631
PLN023286,4,56030.96,224123.84,2022-09-19,ORD022633
PLN031143,2,27526.85,55053.7,2024-08-08,ORD022633
PLN006590,1,9122.42,9122.42,2023-12-06,ORD022635
PLN021813,2,77189.0,154378.0,2025-10-31,ORD022635
PLN021446,3,64243.94,192731.82,2022-10-11,ORD022636
PLN025653,1,77596.44,77596.44,2025-12-05,ORD022636
PLN039379,2,14323.69,28647.38,2024-12-23,ORD022636
PLN043831,3,33275.98,99827.94,2024-05-24,ORD022636
PLN044710,4,62140.05,248560.2,2022-03-31,ORD022637
PLN016823,1,78389.26,78389.26,2024-12-08,ORD022639
PLN024192,2,17599.18,35198.36,2024-05-29,ORD022639
PLN017077,2,14800.95,29601.9,2025-03-16,ORD022640
PLN042502,3,57419.03,172257.09,2022-11-29,ORD022640
PLN017149,4,57721.28,230885.12,2025-06-11,ORD022641
PLN024643,1,23685.52,23685.52,2022-05-10,ORD022641
PLN042319,2,55875.19,111750.38,2022-02-26,ORD022641
PLN049153,3,17866.81,53600.43,2022-11-25,ORD022641
PLN022151,3,41904.17,125712.51,2022-08-01,ORD022642
PLN040779,4,27142.23,108568.92,2025-12-07,ORD022643
PLN029459,3,39147.96,117443.88,2023-07-06,ORD022644
PLN031419,1,5996.59,5996.59,2022-06-26,ORD022644
PLN001028,3,19006.4,57019.2,2022-03-08,ORD022646
PLN025112,2,67905.84,135811.68,2022-10-27,ORD022647
PLN025772,3,32501.25,97503.75,2024-04-05,ORD022648
PLN012050,4,60437.65,241750.6,2022-08-20,ORD022649
PLN017850,1,2610.97,2610.97,2022-06-23,ORD022650
PLN022635,3,68008.42,204025.26,2025-09-29,ORD022650
PLN019552,4,43916.63,175666.52,2025-04-09,ORD022651
PLN032384,4,10679.3,42717.2,2022-07-20,ORD022652
PLN048533,3,48513.62,145540.86,2023-11-01,ORD022652
PLN005446,4,5422.99,21691.96,2023-09-20,ORD022653
PLN030521,4,52703.17,210812.68,2025-12-18,ORD022653
PLN041439,4,31658.48,126633.92,2023-08-18,ORD022653
PLN014937,2,72154.16,144308.32,2023-08-05,ORD022656
PLN027454,1,24629.96,24629.96,2023-07-25,ORD022656
PLN040393,2,4321.47,8642.94,2023-11-13,ORD022656
PLN036470,1,47439.48,47439.48,2022-06-14,ORD022657
PLN048819,3,3263.44,9790.32,2023-11-06,ORD022659
PLN047038,2,7479.99,14959.98,2022-03-26,ORD022660
PLN011023,4,18371.77,73487.08,2025-11-04,ORD022661
PLN029189,1,41780.95,41780.95,2022-12-06,ORD022661
PLN022612,4,45823.24,183292.96,2024-07-07,ORD022662
PLN035464,3,23205.77,69617.31,2024-01-29,ORD022662
PLN041891,1,19669.1,19669.1,2025-02-21,ORD022662
PLN001527,3,7146.26,21438.78,2022-01-23,ORD022663
PLN043230,2,52490.26,104980.52,2022-06-01,ORD022663
PLN007732,2,77351.06,154702.12,2025-08-20,ORD022664
PLN035342,4,38225.1,152900.4,2023-03-30,ORD022664
PLN027711,1,15730.62,15730.62,2025-01-18,ORD022667
PLN000553,4,78898.8,315595.2,2022-09-30,ORD022668
PLN029926,3,2967.88,8903.64,2022-10-10,ORD022668
PLN038862,4,75381.36,301525.44,2022-03-02,ORD022668
PLN039254,2,33785.48,67570.96,2023-02-25,ORD022668
PLN041219,1,31165.05,31165.05,2023-02-06,ORD022668
PLN048255,4,66921.97,267687.88,2025-10-02,ORD022668
PLN005611,2,26974.86,53949.72,2023-06-17,ORD022672
PLN031821,2,47180.19,94360.38,2024-11-03,ORD022673
PLN038533,4,16438.9,65755.6,2022-09-04,ORD022673
PLN041082,4,26397.15,105588.6,2022-10-09,ORD022673
PLN009002,4,36999.44,147997.76,2023-10-06,ORD022674
PLN023722,1,21857.18,21857.18,2025-11-04,ORD022674
PLN015255,3,53485.43,160456.29,2023-10-16,ORD022675
PLN022086,3,51314.61,153943.83,2024-11-07,ORD022677
PLN046126,4,24837.13,99348.52,2025-11-02,ORD022677
PLN039810,2,60437.35,120874.7,2022-06-27,ORD022678
PLN034969,1,26074.04,26074.04,2024-10-09,ORD022679
PLN003018,3,14023.29,42069.87,2025-09-05,ORD022680
PLN001107,2,47751.9,95503.8,2024-08-04,ORD022681
PLN047147,3,48905.38,146716.14,2024-04-02,ORD022682
PLN022324,4,44770.13,179080.52,2024-12-17,ORD022683
PLN041977,1,26026.66,26026.66,2025-04-06,ORD022683
PLN045757,1,61408.44,61408.44,2023-02-03,ORD022684
PLN025867,1,44690.45,44690.45,2024-07-12,ORD022685
PLN001908,4,36195.17,144780.68,2025-06-22,ORD022686
PLN042613,3,55544.63,166633.89,2025-09-17,ORD022686
PLN028212,2,5623.49,11246.98,2024-10-16,ORD022687
PLN047440,2,53856.71,107713.42,2025-10-03,ORD022687
PLN042925,2,77803.39,155606.78,2024-04-11,ORD022688
PLN015115,3,52376.07,157128.21,2024-12-10,ORD022690
PLN025150,3,73914.05,221742.15,2025-08-26,ORD022690
PLN023330,1,41072.34,41072.34,2023-11-21,ORD022691
PLN025677,4,51368.0,205472.0,2023-02-02,ORD022691
PLN044832,2,52845.58,105691.16,2025-02-13,ORD022692
PLN047189,2,71655.64,143311.28,2023-08-25,ORD022692
PLN019173,1,9819.34,9819.34,2023-04-27,ORD022693
PLN042104,2,32128.29,64256.58,2025-02-18,ORD022693
PLN049359,4,62546.97,250187.88,2025-07-30,ORD022693
PLN001241,4,56829.11,227316.44,2023-02-23,ORD022694
PLN036020,3,14362.24,43086.72,2025-02-06,ORD022694
PLN043799,2,51019.21,102038.42,2023-01-12,ORD022694
PLN001910,4,8972.89,35891.56,2023-05-03,ORD022695
PLN005140,2,12940.52,25881.04,2025-09-27,ORD022695
PLN006210,1,19704.17,19704.17,2022-12-19,ORD022695
PLN012045,3,79916.97,239750.91,2023-11-10,ORD022695
PLN022266,1,51018.17,51018.17,2022-04-20,ORD022695
PLN024440,4,70510.15,282040.6,2024-03-10,ORD022695
PLN024696,1,15523.13,15523.13,2025-03-11,ORD022695
PLN026348,1,56851.87,56851.87,2022-10-10,ORD022695
PLN017042,1,33621.21,33621.21,2022-01-17,ORD022696
PLN032600,3,39218.05,117654.15,2024-04-02,ORD022696
PLN000234,1,3635.07,3635.07,2022-07-24,ORD022697
PLN034545,4,2830.39,11321.56,2024-01-17,ORD022697
PLN032894,4,51041.54,204166.16,2024-08-09,ORD022698
PLN020479,2,33133.9,66267.8,2023-07-30,ORD022699
PLN042177,3,17941.74,53825.22,2023-01-12,ORD022699
PLN014718,4,57167.23,228668.92,2022-01-28,ORD022700
PLN023007,3,49257.75,147773.25,2023-02-02,ORD022700
PLN032188,2,21153.7,42307.4,2023-10-16,ORD022700
PLN047845,4,16584.18,66336.72,2024-02-09,ORD022700
PLN020007,1,40719.56,40719.56,2023-07-04,ORD022701
PLN030887,1,16962.64,16962.64,2025-12-08,ORD022701
PLN000270,3,48217.1,144651.3,2022-06-05,ORD022702
PLN038460,2,3483.47,6966.94,2023-11-13,ORD022702
PLN044839,2,75608.02,151216.04,2023-01-29,ORD022702
PLN001984,3,67774.22,203322.66,2023-07-06,ORD022703
PLN030728,2,31860.95,63721.9,2024-06-14,ORD022703
PLN036916,1,35480.13,35480.13,2022-06-26,ORD022703
PLN026942,3,1719.79,5159.37,2024-04-06,ORD022704
PLN040518,3,35146.75,105440.25,2024-11-20,ORD022704
PLN040808,2,12588.63,25177.26,2025-02-26,ORD022704
PLN009310,3,17524.04,52572.12,2024-01-14,ORD022706
PLN017442,4,71138.26,284553.04,2023-04-04,ORD022706
PLN023680,1,60565.83,60565.83,2023-09-15,ORD022706
PLN026204,2,73650.98,147301.96,2024-05-14,ORD022706
PLN013799,1,67655.09,67655.09,2024-10-09,ORD022707
PLN010613,3,21884.1,65652.3,2024-09-25,ORD022708
PLN003479,1,49291.67,49291.67,2022-10-18,ORD022709
PLN019276,3,52174.97,156524.91,2023-01-28,ORD022709
PLN021337,2,18729.67,37459.34,2022-11-01,ORD022709
PLN024563,3,20142.71,60428.13,2025-09-04,ORD022709
PLN027534,3,14349.18,43047.54,2025-05-08,ORD022709
PLN041684,1,46450.4,46450.4,2023-02-19,ORD022710
PLN017485,4,78548.88,314195.52,2022-01-11,ORD022711
PLN031157,4,23839.48,95357.92,2022-01-10,ORD022711
PLN036608,3,35569.97,106709.91,2023-06-30,ORD022711
PLN042554,2,62182.65,124365.3,2025-12-09,ORD022711
PLN001089,1,55148.61,55148.61,2024-09-07,ORD022714
PLN008033,2,65558.53,131117.06,2022-12-02,ORD022715
PLN008763,3,8261.57,24784.71,2022-04-01,ORD022715
PLN019056,2,5597.81,11195.62,2023-11-09,ORD022715
PLN045938,1,35454.44,35454.44,2023-11-02,ORD022715
PLN025797,4,61458.06,245832.24,2024-05-30,ORD022716
PLN028317,3,2419.29,7257.87,2022-02-15,ORD022716
PLN028911,2,10043.09,20086.18,2023-12-16,ORD022716
PLN031251,1,27645.72,27645.72,2025-03-30,ORD022716
PLN036134,1,77778.48,77778.48,2022-01-31,ORD022716
PLN004426,1,15339.63,15339.63,2024-10-04,ORD022717
PLN017452,2,56553.58,113107.16,2023-09-10,ORD022718
PLN021391,3,12228.51,36685.53,2024-11-14,ORD022718
PLN012549,3,58563.55,175690.65,2022-10-17,ORD022720
PLN023677,2,61696.29,123392.58,2025-10-19,ORD022720
PLN038739,3,53545.25,160635.75,2022-06-24,ORD022720
PLN027481,1,76232.0,76232.0,2022-03-03,ORD022721
PLN035737,4,3537.09,14148.36,2022-09-02,ORD022721
PLN044333,2,56437.23,112874.46,2025-08-16,ORD022721
PLN024579,4,61005.17,244020.68,2023-04-03,ORD022722
PLN031158,4,63674.23,254696.92,2024-11-19,ORD022722
PLN002782,3,30057.23,90171.69,2025-01-09,ORD022723
PLN017998,3,57051.8,171155.4,2023-03-08,ORD022723
PLN042157,2,40308.19,80616.38,2022-12-03,ORD022723
PLN041755,4,67991.95,271967.8,2023-09-25,ORD022725
PLN017396,3,75841.16,227523.48,2025-11-20,ORD022726
PLN031684,1,38835.4,38835.4,2024-08-15,ORD022726
PLN011175,1,76373.58,76373.58,2022-11-20,ORD022727
PLN019098,4,66496.04,265984.16,2022-02-20,ORD022727
PLN024231,3,10011.16,30033.48,2024-02-21,ORD022727
