Invoice_ID,Invoice_Details,Quantity,Original_Price,VAT_Rate,TotalAmount,Order_ID
INV017250,Invoice for order ORD017250,3,27241.07,0.07,29147.95,ORD017250
INV017251,Invoice for order ORD017251,2,74387.67,0.07,79594.81,ORD017251
INV017252,Invoice for order ORD017252,2,66829.32,0.07,71507.37,ORD017252
INV017253,Invoice for order ORD017253,5,75529.43,0.07,80816.49,ORD017253
INV017254,Invoice for order ORD017254,4,31512.03,0.07,33717.87,ORD017254
INV017255,Invoice for order ORD017255,1,87887.44,0.07,94039.56,ORD017255
INV017256,Invoice for order ORD017256,2,43650.92,0.07,46706.48,ORD017256
INV017257,Invoice for order ORD017257,3,24140.74,0.07,25830.59,ORD017257
INV017258,Invoice for order ORD017258,4,5099.24,0.07,5456.19,ORD017258
INV017259,Invoice for order ORD017259,3,42573.4,0.07,45553.54,ORD017259
INV017260,Invoice for order ORD017260,3,101549.86,0.07,108658.35,ORD017260
INV017261,Invoice for order ORD017261,2,96268.95,0.07,103007.78,ORD017261
INV017262,Invoice for order ORD017262,3,104579.07,0.07,111899.61,ORD017262
INV017263,Invoice for order ORD017263,2,72130.74,0.07,77179.89,ORD017263
INV017264,Invoice for order ORD017264,2,18179.55,0.07,19452.12,ORD017264
INV017265,Invoice for order ORD017265,2,20595.14,0.07,22036.8,ORD017265
INV017266,Invoice for order ORD017266,3,42400.74,0.07,45368.79,ORD017266
INV017267,Invoice for order ORD017267,3,59398.7,0.07,63556.61,ORD017267
INV017268,Invoice for order ORD017268,1,92032.96,0.07,98475.27,ORD017268
INV017269,Invoice for order ORD017269,5,90012.16,0.07,96313.01,ORD017269
INV017270,Invoice for order ORD017270,5,84402.07,0.07,90310.22,ORD017270
INV017271,Invoice for order ORD017271,2,32741.24,0.07,35033.13,ORD017271
INV017272,Invoice for order ORD017272,1,91208.54,0.07,97593.14,ORD017272
INV017273,Invoice for order ORD017273,2,40248.74,0.07,43066.15,ORD017273
INV017274,Invoice for order ORD017274,2,15808.53,0.07,16915.13,ORD017274
INV017275,Invoice for order ORD017275,2,3946.1,0.07,4222.33,ORD017275
INV017276,Invoice for order ORD017276,4,86276.45,0.07,92315.8,ORD017276
INV017277,Invoice for order ORD017277,1,92192.69,0.07,98646.18,ORD017277
INV017278,Invoice for order ORD017278,2,45978.71,0.07,49197.22,ORD017278
INV017279,Invoice for order ORD017279,1,31245.73,0.07,33432.93,ORD017279
INV017280,Invoice for order ORD017280,5,35276.5,0.07,37745.86,ORD017280
INV017281,Invoice for order ORD017281,2,88145.53,0.07,94315.72,ORD017281
INV017282,Invoice for order ORD017282,4,103373.07,0.07,110609.18,ORD017282
INV017283,Invoice for order ORD017283,5,21481.1,0.07,22984.78,ORD017283
INV017284,Invoice for order ORD017284,3,59992.62,0.07,64192.1,ORD017284
INV017285,Invoice for order ORD017285,3,42003.64,0.07,44943.9,ORD017285
INV017286,Invoice for order ORD017286,2,55480.07,0.07,59363.68,ORD017286
INV017287,Invoice for order ORD017287,5,22345.52,0.07,23909.71,ORD017287
INV017288,Invoice for order ORD017288,4,37311.14,0.07,39922.92,ORD017288
INV017289,Invoice for order ORD017289,4,28641.47,0.07,30646.37,ORD017289
INV017290,Invoice for order ORD017290,5,42704.21,0.07,45693.5,ORD017290
INV017291,Invoice for order ORD017291,1,40040.64,0.07,42843.49,ORD017291
INV017292,Invoice for order ORD017292,4,10921.56,0.07,11686.07,ORD017292
INV017293,Invoice for order ORD017293,5,25383.84,0.07,27160.71,ORD017293
INV017294,Invoice for order ORD017294,2,26411.51,0.07,28260.32,ORD017294
INV017295,Invoice for order ORD017295,3,38078.08,0.07,40743.55,ORD017295
INV017296,Invoice for order ORD017296,5,34539.83,0.07,36957.62,ORD017296
INV017297,Invoice for order ORD017297,2,81850.6,0.07,87580.14,ORD017297
INV017298,Invoice for order ORD017298,2,49731.87,0.07,53213.1,ORD017298
INV017299,Invoice for order ORD017299,2,15242.6,0.07,16309.58,ORD017299
INV017300,Invoice for order ORD017300,4,25988.11,0.07,27807.28,ORD017300
INV017301,Invoice for order ORD017301,2,70909.1,0.07,75872.74,ORD017301
INV017302,Invoice for order ORD017302,4,60657.98,0.07,64904.04,ORD017302
INV017303,Invoice for order ORD017303,5,78166.6,0.07,83638.26,ORD017303
INV017304,Invoice for order ORD017304,2,549.21,0.07,587.65,ORD017304
INV017305,Invoice for order ORD017305,5,108984.74,0.07,116613.67,ORD017305
INV017306,Invoice for order ORD017306,5,45983.07,0.07,49201.88,ORD017306
INV017307,Invoice for order ORD017307,5,57382.65,0.07,61399.44,ORD017307
INV017308,Invoice for order ORD017308,4,63088.61,0.07,67504.81,ORD017308
INV017309,Invoice for order ORD017309,5,64048.19,0.07,68531.56,ORD017309
INV017310,Invoice for order ORD017310,1,10117.96,0.07,10826.22,ORD017310
INV017311,Invoice for order ORD017311,5,34551.94,0.07,36970.58,ORD017311
INV017312,Invoice for order ORD017312,2,36186.79,0.07,38719.87,ORD017312
INV017313,Invoice for order ORD017313,4,41689.41,0.07,44607.67,ORD017313
INV017314,Invoice for order ORD017314,4,68214.18,0.07,72989.17,ORD017314
INV017315,Invoice for order ORD017315,2,97918.92,0.07,104773.24,ORD017315
INV017316,Invoice for order ORD017316,1,94702.39,0.07,101331.56,ORD017316
INV017317,Invoice for order ORD017317,3,87621.78,0.07,93755.3,ORD017317
INV017318,Invoice for order ORD017318,5,77651.98,0.07,83087.62,ORD017318
INV017319,Invoice for order ORD017319,5,8372.23,0.07,8958.29,ORD017319
INV017320,Invoice for order ORD017320,4,42924.75,0.07,45929.48,ORD017320
INV017321,Invoice for order ORD017321,1,38322.51,0.07,41005.09,ORD017321
INV017322,Invoice for order ORD017322,3,103703.15,0.07,110962.37,ORD017322
INV017323,Invoice for order ORD017323,2,21896.4,0.07,23429.15,ORD017323
INV017324,Invoice for order ORD017324,5,53226.13,0.07,56951.96,ORD017324
INV017325,Invoice for order ORD017325,1,6250.34,0.07,6687.86,ORD017325
INV017326,Invoice for order ORD017326,4,814.27,0.07,871.27,ORD017326
INV017327,Invoice for order ORD017327,1,83431.73,0.07,89271.95,ORD017327
INV017328,Invoice for order ORD017328,5,34647.21,0.07,37072.51,ORD017328
INV017329,Invoice for order ORD017329,5,9498.79,0.07,10163.7,ORD017329
INV017330,Invoice for order ORD017330,5,51787.08,0.07,55412.18,ORD017330
INV017331,Invoice for order ORD017331,1,108459.26,0.07,116051.41,ORD017331
INV017332,Invoice for order ORD017332,5,72542.29,0.07,77620.25,ORD017332
INV017333,Invoice for order ORD017333,2,70062.91,0.07,74967.31,ORD017333
INV017334,Invoice for order ORD017334,3,18480.95,0.07,19774.62,ORD017334
INV017335,Invoice for order ORD017335,4,14377.18,0.07,15383.58,ORD017335
INV017336,Invoice for order ORD017336,1,74602.86,0.07,79825.06,ORD017336
INV017337,Invoice for order ORD017337,2,83793.28,0.07,89658.81,ORD017337
INV017338,Invoice for order ORD017338,2,80031.79,0.07,85634.01,ORD017338
INV017339,Invoice for order ORD017339,1,4846.95,0.07,5186.24,ORD017339
INV017340,Invoice for order ORD017340,1,102631.91,0.07,109816.14,ORD017340
INV017341,Invoice for order ORD017341,5,55208.2,0.07,59072.77,ORD017341
INV017342,Invoice for order ORD017342,4,75997.74,0.07,81317.58,ORD017342
INV017343,Invoice for order ORD017343,2,78604.55,0.07,84106.87,ORD017343
INV017344,Invoice for order ORD017344,4,93551.36,0.07,100099.96,ORD017344
INV017345,Invoice for order ORD017345,4,75372.4,0.07,80648.47,ORD017345
INV017346,Invoice for order ORD017346,1,6100.44,0.07,6527.47,ORD017346
INV017347,Invoice for order ORD017347,1,67122.51,0.07,71821.09,ORD017347
INV017348,Invoice for order ORD017348,2,15484.46,0.07,16568.37,ORD017348
INV017349,Invoice for order ORD017349,2,18831.62,0.07,20149.83,ORD017349
INV017350,Invoice for order ORD017350,4,87084.13,0.07,93180.02,ORD017350
INV017351,Invoice for order ORD017351,3,1914.86,0.07,2048.9,ORD017351
INV017352,Invoice for order ORD017352,2,25951.64,0.07,27768.26,ORD017352
INV017353,Invoice for order ORD017353,4,102114.15,0.07,109262.14,ORD017353
INV017354,Invoice for order ORD017354,3,101799.51,0.07,108925.48,ORD017354
INV017355,Invoice for order ORD017355,1,55813.69,0.07,59720.65,ORD017355
INV017356,Invoice for order ORD017356,5,98408.95,0.07,105297.58,ORD017356
INV017357,Invoice for order ORD017357,1,89652.63,0.07,95928.31,ORD017357
INV017358,Invoice for order ORD017358,4,80301.64,0.07,85922.75,ORD017358
INV017359,Invoice for order ORD017359,4,25427.51,0.07,27207.44,ORD017359
INV017360,Invoice for order ORD017360,2,52416.07,0.07,56085.2,ORD017360
INV017361,Invoice for order ORD017361,3,54191.97,0.07,57985.41,ORD017361
INV017362,Invoice for order ORD017362,2,45458.91,0.07,48641.03,ORD017362
INV017363,Invoice for order ORD017363,1,11887.22,0.07,12719.33,ORD017363
INV017364,Invoice for order ORD017364,5,62714.53,0.07,67104.55,ORD017364
INV017365,Invoice for order ORD017365,5,36350.36,0.07,38894.88,ORD017365
INV017366,Invoice for order ORD017366,2,19822.4,0.07,21209.97,ORD017366
INV017367,Invoice for order ORD017367,2,76140.54,0.07,81470.38,ORD017367
INV017368,Invoice for order ORD017368,2,24404.78,0.07,26113.11,ORD017368
INV017369,Invoice for order ORD017369,2,92526.04,0.07,99002.86,ORD017369
INV017370,Invoice for order ORD017370,3,8970.5,0.07,9598.44,ORD017370
INV017371,Invoice for order ORD017371,3,106903.8,0.07,114387.07,ORD017371
INV017372,Invoice for order ORD017372,1,41039.05,0.07,43911.78,ORD017372
INV017373,Invoice for order ORD017373,4,50947.03,0.07,54513.32,ORD017373
INV017374,Invoice for order ORD017374,4,12532.37,0.07,13409.64,ORD017374
INV017375,Invoice for order ORD017375,1,54741.49,0.07,58573.39,ORD017375
INV017376,Invoice for order ORD017376,1,3598.48,0.07,3850.37,ORD017376
INV017377,Invoice for order ORD017377,5,60388.92,0.07,64616.14,ORD017377
INV017378,Invoice for order ORD017378,2,78430.19,0.07,83920.3,ORD017378
INV017379,Invoice for order ORD017379,1,49079.17,0.07,52514.71,ORD017379
INV017380,Invoice for order ORD017380,4,106213.76,0.07,113648.72,ORD017380
INV017381,Invoice for order ORD017381,2,92709.38,0.07,99199.04,ORD017381
INV017382,Invoice for order ORD017382,5,53568.46,0.07,57318.25,ORD017382
INV017383,Invoice for order ORD017383,1,50211.21,0.07,53725.99,ORD017383
INV017384,Invoice for order ORD017384,4,13258.41,0.07,14186.5,ORD017384
INV017385,Invoice for order ORD017385,4,103335.98,0.07,110569.5,ORD017385
INV017386,Invoice for order ORD017386,5,51410.64,0.07,55009.39,ORD017386
INV017387,Invoice for order ORD017387,4,63411.23,0.07,67850.02,ORD017387
INV017388,Invoice for order ORD017388,1,20903.1,0.07,22366.32,ORD017388
INV017389,Invoice for order ORD017389,4,78453.6,0.07,83945.35,ORD017389
INV017390,Invoice for order ORD017390,3,111414.82,0.07,119213.86,ORD017390
INV017391,Invoice for order ORD017391,3,90193.71,0.07,96507.27,ORD017391
INV017392,Invoice for order ORD017392,3,33403.79,0.07,35742.05,ORD017392
INV017393,Invoice for order ORD017393,2,5027.99,0.07,5379.95,ORD017393
INV017394,Invoice for order ORD017394,4,57616.68,0.07,61649.85,ORD017394
INV017395,Invoice for order ORD017395,2,108867.89,0.07,116488.64,ORD017395
INV017396,Invoice for order ORD017396,2,54640.22,0.07,58465.04,ORD017396
INV017397,Invoice for order ORD017397,1,106398.79,0.07,113846.7,ORD017397
INV017398,Invoice for order ORD017398,2,107100.56,0.07,114597.6,ORD017398
INV017399,Invoice for order ORD017399,4,71523.61,0.07,76530.26,ORD017399
INV017400,Invoice for order ORD017400,4,15488.66,0.07,16572.87,ORD017400
INV017401,Invoice for order ORD017401,5,22010.77,0.07,23551.52,ORD017401
INV017402,Invoice for order ORD017402,1,16663.76,0.07,17830.22,ORD017402
INV017403,Invoice for order ORD017403,3,21784.28,0.07,23309.18,ORD017403
INV017404,Invoice for order ORD017404,4,52247.03,0.07,55904.32,ORD017404
INV017405,Invoice for order ORD017405,1,15005.2,0.07,16055.56,ORD017405
INV017406,Invoice for order ORD017406,2,20624.86,0.07,22068.6,ORD017406
INV017407,Invoice for order ORD017407,1,96047.49,0.07,102770.81,ORD017407
INV017408,Invoice for order ORD017408,3,1562.15,0.07,1671.5,ORD017408
INV017409,Invoice for order ORD017409,4,14175.54,0.07,15167.83,ORD017409
INV017410,Invoice for order ORD017410,2,8378.09,0.07,8964.56,ORD017410
INV017411,Invoice for order ORD017411,3,83763.16,0.07,89626.58,ORD017411
INV017412,Invoice for order ORD017412,4,100137.48,0.07,107147.1,ORD017412
INV017413,Invoice for order ORD017413,4,16123.59,0.07,17252.24,ORD017413
INV017414,Invoice for order ORD017414,1,74762.46,0.07,79995.83,ORD017414
INV017415,Invoice for order ORD017415,1,45031.45,0.07,48183.65,ORD017415
INV017416,Invoice for order ORD017416,4,36117.97,0.07,38646.23,ORD017416
INV017417,Invoice for order ORD017417,2,54351.43,0.07,58156.03,ORD017417
INV017418,Invoice for order ORD017418,1,88247.67,0.07,94425.01,ORD017418
INV017419,Invoice for order ORD017419,2,62442.07,0.07,66813.01,ORD017419
INV017420,Invoice for order ORD017420,5,55503.54,0.07,59388.79,ORD017420
INV017421,Invoice for order ORD017421,1,63846.01,0.07,68315.23,ORD017421
INV017422,Invoice for order ORD017422,3,6722.31,0.07,7192.87,ORD017422
INV017423,Invoice for order ORD017423,3,70323.99,0.07,75246.67,ORD017423
INV017424,Invoice for order ORD017424,2,57978.92,0.07,62037.44,ORD017424
INV017425,Invoice for order ORD017425,2,99580.09,0.07,106550.7,ORD017425
INV017426,Invoice for order ORD017426,2,108746.33,0.07,116358.57,ORD017426
INV017427,Invoice for order ORD017427,1,108103.47,0.07,115670.71,ORD017427
INV017428,Invoice for order ORD017428,4,109600.97,0.07,117273.04,ORD017428
INV017429,Invoice for order ORD017429,1,70822.51,0.07,75780.09,ORD017429
INV017430,Invoice for order ORD017430,4,26971.4,0.07,28859.4,ORD017430
INV017431,Invoice for order ORD017431,5,5308.85,0.07,5680.47,ORD017431
INV017432,Invoice for order ORD017432,5,72248.85,0.07,77306.27,ORD017432
INV017433,Invoice for order ORD017433,5,2043.32,0.07,2186.35,ORD017433
INV017434,Invoice for order ORD017434,1,5418.49,0.07,5797.78,ORD017434
INV017435,Invoice for order ORD017435,2,83049.46,0.07,88862.92,ORD017435
INV017436,Invoice for order ORD017436,5,109962.74,0.07,117660.13,ORD017436
INV017437,Invoice for order ORD017437,5,8008.12,0.07,8568.69,ORD017437
INV017438,Invoice for order ORD017438,3,69439.36,0.07,74300.11,ORD017438
INV017439,Invoice for order ORD017439,4,68538.37,0.07,73336.06,ORD017439
INV017440,Invoice for order ORD017440,4,73729.04,0.07,78890.07,ORD017440
INV017441,Invoice for order ORD017441,3,103074.16,0.07,110289.35,ORD017441
INV017442,Invoice for order ORD017442,1,69706.95,0.07,74586.44,ORD017442
INV017443,Invoice for order ORD017443,1,58691.88,0.07,62800.31,ORD017443
INV017444,Invoice for order ORD017444,4,3263.34,0.07,3491.77,ORD017444
INV017445,Invoice for order ORD017445,1,65477.26,0.07,70060.67,ORD017445
INV017446,Invoice for order ORD017446,4,98430.77,0.07,105320.92,ORD017446
INV017447,Invoice for order ORD017447,5,24839.21,0.07,26577.96,ORD017447
INV017448,Invoice for order ORD017448,2,28211.14,0.07,30185.92,ORD017448
INV017449,Invoice for order ORD017449,2,60115.83,0.07,64323.94,ORD017449
INV017450,Invoice for order ORD017450,2,20336.74,0.07,21760.31,ORD017450
INV017451,Invoice for order ORD017451,3,91430.63,0.07,97830.77,ORD017451
INV017452,Invoice for order ORD017452,3,65810.17,0.07,70416.88,ORD017452
INV017453,Invoice for order ORD017453,1,88770.32,0.07,94984.24,ORD017453
INV017454,Invoice for order ORD017454,4,62068.54,0.07,66413.34,ORD017454
INV017455,Invoice for order ORD017455,5,12675.46,0.07,13562.74,ORD017455
INV017456,Invoice for order ORD017456,1,70837.66,0.07,75796.3,ORD017456
INV017457,Invoice for order ORD017457,3,64254.69,0.07,68752.52,ORD017457
INV017458,Invoice for order ORD017458,5,109707.42,0.07,117386.94,ORD017458
INV017459,Invoice for order ORD017459,5,109625.05,0.07,117298.8,ORD017459
INV017460,Invoice for order ORD017460,4,96042.35,0.07,102765.31,ORD017460
INV017461,Invoice for order ORD017461,5,59768.2,0.07,63951.97,ORD017461
INV017462,Invoice for order ORD017462,3,102424.09,0.07,109593.78,ORD017462
INV017463,Invoice for order ORD017463,4,7942.07,0.07,8498.02,ORD017463
INV017464,Invoice for order ORD017464,4,54990.07,0.07,58839.38,ORD017464
INV017465,Invoice for order ORD017465,3,4143.85,0.07,4433.92,ORD017465
INV017466,Invoice for order ORD017466,1,20856.45,0.07,22316.4,ORD017466
INV017467,Invoice for order ORD017467,4,69767.5,0.07,74651.22,ORD017467
INV017468,Invoice for order ORD017468,4,1249.23,0.07,1336.68,ORD017468
INV017469,Invoice for order ORD017469,4,74487.38,0.07,79701.5,ORD017469
INV017470,Invoice for order ORD017470,4,8211.81,0.07,8786.64,ORD017470
INV017471,Invoice for order ORD017471,2,37572.45,0.07,40202.52,ORD017471
INV017472,Invoice for order ORD017472,2,94949.26,0.07,101595.71,ORD017472
INV017473,Invoice for order ORD017473,2,56520.75,0.07,60477.2,ORD017473
INV017474,Invoice for order ORD017474,4,101777.79,0.07,108902.24,ORD017474
INV017475,Invoice for order ORD017475,2,91266.91,0.07,97655.59,ORD017475
INV017476,Invoice for order ORD017476,3,43412.37,0.07,46451.24,ORD017476
INV017477,Invoice for order ORD017477,1,23971.99,0.07,25650.03,ORD017477
INV017478,Invoice for order ORD017478,3,100927.51,0.07,107992.44,ORD017478
INV017479,Invoice for order ORD017479,3,30239.2,0.07,32355.94,ORD017479
INV017480,Invoice for order ORD017480,3,77054.85,0.07,82448.69,ORD017480
INV017481,Invoice for order ORD017481,2,104603.37,0.07,111925.61,ORD017481
INV017482,Invoice for order ORD017482,2,68641.36,0.07,73446.25,ORD017482
INV017483,Invoice for order ORD017483,1,12262.21,0.07,13120.57,ORD017483
INV017484,Invoice for order ORD017484,5,5009.71,0.07,5360.39,ORD017484
INV017485,Invoice for order ORD017485,5,33004.21,0.07,35314.5,ORD017485
INV017486,Invoice for order ORD017486,4,71187.93,0.07,76171.08,ORD017486
INV017487,Invoice for order ORD017487,2,10609.5,0.07,11352.17,ORD017487
INV017488,Invoice for order ORD017488,3,65816.43,0.07,70423.58,ORD017488
INV017489,Invoice for order ORD017489,5,8168.53,0.07,8740.33,ORD017489
INV017490,Invoice for order ORD017490,3,105907.66,0.07,113321.2,ORD017490
INV017491,Invoice for order ORD017491,5,74421.6,0.07,79631.11,ORD017491
INV017492,Invoice for order ORD017492,2,15424.88,0.07,16504.62,ORD017492
INV017493,Invoice for order ORD017493,1,35211.74,0.07,37676.56,ORD017493
INV017494,Invoice for order ORD017494,1,9325.31,0.07,9978.08,ORD017494
INV017495,Invoice for order ORD017495,5,77701.36,0.07,83140.46,ORD017495
INV017496,Invoice for order ORD017496,1,29234.97,0.07,31281.42,ORD017496
INV017497,Invoice for order ORD017497,5,86265.69,0.07,92304.29,ORD017497
INV017498,Invoice for order ORD017498,2,9196.4,0.07,9840.15,ORD017498
INV017499,Invoice for order ORD017499,1,42768.21,0.07,45761.98,ORD017499
INV017500,Invoice for order ORD017500,2,65527.26,0.07,70114.17,ORD017500
INV017501,Invoice for order ORD017501,2,101490.07,0.07,108594.38,ORD017501
INV017502,Invoice for order ORD017502,1,104253.63,0.07,111551.38,ORD017502
